name	molpdf	DOPE score	Normalized DOPE score
RXRB_4.B99990011.pdb	3748.5356	-81776.96094	0.07784
RXRB_4.B99990081.pdb	3821.2859	-81541.74219	0.09733
RXRB_4.B99990067.pdb	3930.3826	-81521.25	0.09902
RXRB_4.B99990009.pdb	3592.7625	-81503.19531	0.10052
RXRB_4.B99990077.pdb	3566.6333	-81409.53906	0.10828
RXRB_4.B99990028.pdb	5093.1523	-81375.39844	0.11111
RXRB_4.B99990014.pdb	3679.4565	-81317.36719	0.11591
RXRB_4.B99990012.pdb	3918.6265	-81299.57812	0.11739
RXRB_4.B99990023.pdb	3876.9795	-81276.85156	0.11927
RXRB_4.B99990016.pdb	3740.7585	-81260.36719	0.12063
RXRB_4.B99990033.pdb	3972.5352	-81167.76562	0.1283
RXRB_4.B99990015.pdb	3590.6614	-81135.32812	0.13099
RXRB_4.B99990092.pdb	3908.8501	-81114.60938	0.13271
RXRB_4.B99990074.pdb	3550.1287	-81072.02344	0.13624
RXRB_4.B99990029.pdb	3695.4844	-81057.50781	0.13744
RXRB_4.B99990073.pdb	4005.3115	-81022.58594	0.14033
RXRB_4.B99990087.pdb	3757.1072	-81016.6875	0.14082
RXRB_4.B99990093.pdb	3809.4937	-81003.74219	0.14189
RXRB_4.B99990005.pdb	3722.2842	-80980.58594	0.14381
RXRB_4.B99990058.pdb	4811.4756	-80927.20312	0.14823
RXRB_4.B99990007.pdb	4006.6416	-80859.78906	0.15381
RXRB_4.B99990062.pdb	4068.3171	-80852.8125	0.15439
RXRB_4.B99990070.pdb	4073.3376	-80833.95312	0.15595
RXRB_4.B99990047.pdb	4601.9844	-80804.96094	0.15836
RXRB_4.B99990051.pdb	3890.8787	-80804.30469	0.15841
RXRB_4.B99990041.pdb	3854.1909	-80792.73438	0.15937
RXRB_4.B99990027.pdb	5411.4224	-80657.50781	0.17057
RXRB_4.B99990097.pdb	3950.24	-80630.10938	0.17284
RXRB_4.B99990082.pdb	4084.4873	-80616.45312	0.17397
RXRB_4.B99990071.pdb	3783.2153	-80615.53906	0.17405
RXRB_4.B99990100.pdb	4695.7495	-80611.03125	0.17442
RXRB_4.B99990078.pdb	4655.8936	-80609.32812	0.17456
RXRB_4.B99990030.pdb	3970.9106	-80603.29688	0.17506
RXRB_4.B99990018.pdb	4303.5596	-80597.34375	0.17555
RXRB_4.B99990039.pdb	3796.1128	-80596.05469	0.17566
RXRB_4.B99990010.pdb	3919.7786	-80594.82031	0.17576
RXRB_4.B99990020.pdb	4088.7573	-80589.94531	0.17617
RXRB_4.B99990035.pdb	3792.4822	-80589.82031	0.17618
RXRB_4.B99990004.pdb	3548.6016	-80589.72656	0.17618
RXRB_4.B99990013.pdb	4120.9922	-80560.38281	0.17862
RXRB_4.B99990052.pdb	3828.5803	-80552.5	0.17927
RXRB_4.B99990057.pdb	3822.5354	-80544.78906	0.17991
RXRB_4.B99990061.pdb	3621.7554	-80512.17969	0.18261
RXRB_4.B99990099.pdb	4094.084	-80504.875	0.18321
RXRB_4.B99990079.pdb	4039.728	-80496.53125	0.1839
RXRB_4.B99990066.pdb	3991.6501	-80490.67188	0.18439
RXRB_4.B99990064.pdb	3879.2515	-80481.90625	0.18512
RXRB_4.B99990021.pdb	4018.4204	-80465.42969	0.18648
RXRB_4.B99990049.pdb	3899.3611	-80459.82031	0.18695
RXRB_4.B99990076.pdb	3892.1494	-80440.77344	0.18852
RXRB_4.B99990032.pdb	4934.9497	-80439.25781	0.18865
RXRB_4.B99990068.pdb	4133.4512	-80408.5	0.1912
RXRB_4.B99990025.pdb	5121.1812	-80405.69531	0.19143
RXRB_4.B99990037.pdb	4741.3413	-80387.99219	0.19289
RXRB_4.B99990026.pdb	4915.6475	-80387.73438	0.19292
RXRB_4.B99990043.pdb	4321.3389	-80371.25	0.19428
RXRB_4.B99990053.pdb	4156.6909	-80368.09375	0.19454
RXRB_4.B99990031.pdb	4611.1646	-80345.66406	0.1964
