name	molpdf	DOPE score	Normalized DOPE score
UPP2_4.B99990083.pdb	2441.8416	-40248.90234	-0.44666
UPP2_4.B99990094.pdb	1892.219	-40164.80469	-0.42979
UPP2_4.B99990061.pdb	1854.3638	-40138.18359	-0.42445
UPP2_4.B99990028.pdb	1868.5468	-40136.44922	-0.4241
UPP2_4.B99990084.pdb	1895.2555	-40128.82422	-0.42257
UPP2_4.B99990085.pdb	1919.2163	-40127.35938	-0.42228
UPP2_4.B99990020.pdb	1881.6321	-40104.82031	-0.41776
UPP2_4.B99990030.pdb	2023.9373	-40093.46875	-0.41548
UPP2_4.B99990089.pdb	2134.7161	-40079.08203	-0.41259
UPP2_4.B99990012.pdb	1858.2687	-40048.87891	-0.40653
UPP2_4.B99990044.pdb	1886.8684	-40047.78516	-0.40631
UPP2_4.B99990034.pdb	1940.0503	-40042.85547	-0.40532
UPP2_4.B99990016.pdb	1911.1105	-40036.54688	-0.40406
UPP2_4.B99990009.pdb	2040.8654	-40017.1875	-0.40018
UPP2_4.B99990045.pdb	1930.061	-40016.75	-0.40009
UPP2_4.B99990070.pdb	1984.3478	-40014.39844	-0.39962
UPP2_4.B99990008.pdb	1873.2174	-39998.30469	-0.39639
UPP2_4.B99990031.pdb	1925.1738	-39992.60547	-0.39524
UPP2_4.B99990050.pdb	1898.2192	-39989.64062	-0.39465
UPP2_4.B99990066.pdb	1946.5612	-39989.29688	-0.39458
UPP2_4.B99990021.pdb	1959.1495	-39983.64844	-0.39345
UPP2_4.B99990013.pdb	1873.3394	-39982.07422	-0.39313
UPP2_4.B99990002.pdb	2379.5452	-39962.21484	-0.38915
UPP2_4.B99990072.pdb	1896.9956	-39959.98828	-0.3887
UPP2_4.B99990027.pdb	2097.5376	-39957.04688	-0.38811
UPP2_4.B99990033.pdb	2090.5295	-39949.73828	-0.38664
UPP2_4.B99990037.pdb	1959.3209	-39946.67188	-0.38603
UPP2_4.B99990088.pdb	2067.5618	-39940.82812	-0.38486
UPP2_4.B99990048.pdb	2213.5457	-39918.24609	-0.38032
UPP2_4.B99990055.pdb	2059.3296	-39916.28906	-0.37993
UPP2_4.B99990018.pdb	2069.387	-39912.52734	-0.37918
UPP2_4.B99990040.pdb	1889.8673	-39908.53906	-0.37838
UPP2_4.B99990096.pdb	1901.3361	-39892.26562	-0.37511
UPP2_4.B99990068.pdb	1850.616	-39890.22656	-0.3747
UPP2_4.B99990024.pdb	1913.3379	-39889.79297	-0.37462
UPP2_4.B99990079.pdb	1866.6976	-39888.52344	-0.37436
UPP2_4.B99990052.pdb	2141.1716	-39875.13281	-0.37168
UPP2_4.B99990074.pdb	2006.7167	-39867.96484	-0.37024
UPP2_4.B99990042.pdb	2153.1326	-39867.31641	-0.37011
UPP2_4.B99990069.pdb	1880.6792	-39862.45312	-0.36913
UPP2_4.B99990059.pdb	1964.0391	-39858.58984	-0.36836
UPP2_4.B99990019.pdb	1942.5763	-39852.23047	-0.36708
UPP2_4.B99990091.pdb	2040.6119	-39850.47656	-0.36673
UPP2_4.B99990046.pdb	1953.6882	-39849.78906	-0.36659
UPP2_4.B99990097.pdb	1970.9598	-39841.78516	-0.36498
UPP2_4.B99990081.pdb	2051.5945	-39835.38281	-0.3637
UPP2_4.B99990001.pdb	1968.8197	-39831.94922	-0.36301
UPP2_4.B99990032.pdb	1904.6489	-39830.48047	-0.36272
UPP2_4.B99990098.pdb	1936.7677	-39828.11719	-0.36224
UPP2_4.B99990023.pdb	1955.3851	-39824.12891	-0.36144
UPP2_4.B99990060.pdb	1906.7611	-39818.33984	-0.36028
UPP2_4.B99990043.pdb	2047.595	-39808.60156	-0.35833
UPP2_4.B99990010.pdb	1938.2351	-39804.51562	-0.35751
UPP2_4.B99990004.pdb	2003.5353	-39803.04297	-0.35721
UPP2_4.B99990049.pdb	2063.9111	-39789.65234	-0.35453
UPP2_4.B99990100.pdb	2022.7062	-39783.83594	-0.35336
UPP2_4.B99990057.pdb	2123.0183	-39773.23828	-0.35123
UPP2_4.B99990087.pdb	2589.3699	-39771.59766	-0.3509
UPP2_4.B99990082.pdb	2067.3372	-39766.74609	-0.34993
UPP2_4.B99990099.pdb	2003.3523	-39760.98828	-0.34877
UPP2_4.B99990007.pdb	1930.1927	-39760.82422	-0.34874
UPP2_4.B99990086.pdb	2104.6174	-39760.71094	-0.34872
UPP2_4.B99990054.pdb	2354.1052	-39755.5	-0.34767
UPP2_4.B99990041.pdb	2042.4641	-39751.78516	-0.34693
UPP2_4.B99990075.pdb	1886.075	-39746.19922	-0.34581
UPP2_4.B99990005.pdb	2064.9075	-39740.38281	-0.34464
UPP2_4.B99990073.pdb	2060.2627	-39739.53906	-0.34447
UPP2_4.B99990062.pdb	2032.0151	-39739.26562	-0.34442
UPP2_4.B99990076.pdb	2069.1909	-39731.57422	-0.34287
UPP2_4.B99990017.pdb	1984.4888	-39712.50391	-0.33905
UPP2_4.B99990080.pdb	2003.5298	-39707.89062	-0.33812
UPP2_4.B99990011.pdb	2086.303	-39703.34375	-0.33721
UPP2_4.B99990006.pdb	2539.9258	-39699.20312	-0.33638
UPP2_4.B99990003.pdb	1978.4457	-39695.98828	-0.33573
UPP2_4.B99990064.pdb	2027.5785	-39693.55469	-0.33525
UPP2_4.B99990053.pdb	1995.8105	-39678.26562	-0.33218
UPP2_4.B99990063.pdb	2060.2305	-39676.86719	-0.3319
UPP2_4.B99990038.pdb	2131.9524	-39666.35938	-0.32979
UPP2_4.B99990067.pdb	2059.6565	-39645.96484	-0.3257
UPP2_4.B99990029.pdb	2080.4973	-39644.03516	-0.32531
UPP2_4.B99990092.pdb	2291.8374	-39626.14062	-0.32172
UPP2_4.B99990093.pdb	2021.1003	-39609.32422	-0.31835
UPP2_4.B99990022.pdb	2408.1399	-39608.62109	-0.31821
UPP2_4.B99990058.pdb	1912.7208	-39593.23438	-0.31512
UPP2_4.B99990025.pdb	2041.8273	-39587.57812	-0.31398
UPP2_4.B99990095.pdb	2099.144	-39576.9375	-0.31185
UPP2_4.B99990014.pdb	2081.6765	-39572.26562	-0.31091
UPP2_4.B99990015.pdb	2098.7661	-39565.14844	-0.30948
UPP2_4.B99990047.pdb	2194.4263	-39544.71094	-0.30538
UPP2_4.B99990071.pdb	2065.613	-39526.23047	-0.30168
UPP2_4.B99990051.pdb	2094.0918	-39518.78906	-0.30018
UPP2_4.B99990039.pdb	2107.8718	-39513.92188	-0.29921
UPP2_4.B99990077.pdb	2187.5642	-39511.09375	-0.29864
UPP2_4.B99990078.pdb	2044.817	-39477.625	-0.29192
UPP2_4.B99990056.pdb	2257.6741	-39471.34375	-0.29066
UPP2_4.B99990036.pdb	2030.3846	-39442.01562	-0.28478
UPP2_4.B99990035.pdb	2109.314	-39398.13672	-0.27598
UPP2_4.B99990065.pdb	2127.5388	-39381.40234	-0.27262
UPP2_4.B99990090.pdb	2190.4958	-39196.90234	-0.2356
UPP2_4.B99990026.pdb	5264.4854	-38425.05469	-0.08075
