name	molpdf	DOPE score	Normalized DOPE score
BCL2L1_2.B99990096.pdb	1464.9026	-16655.37891	0.25146
BCL2L1_2.B99990079.pdb	1451.5695	-16519.11328	0.29533
BCL2L1_2.B99990001.pdb	1417.6804	-16497.23438	0.30237
BCL2L1_2.B99990032.pdb	1416.1006	-16454.17383	0.31623
BCL2L1_2.B99990034.pdb	1433.1674	-16440.26953	0.32071
BCL2L1_2.B99990054.pdb	1514.7875	-16432.44531	0.32323
BCL2L1_2.B99990097.pdb	1498.3668	-16427.54688	0.32481
BCL2L1_2.B99990053.pdb	1502.6302	-16416.63672	0.32832
BCL2L1_2.B99990036.pdb	1637.2534	-16408.64258	0.33089
BCL2L1_2.B99990072.pdb	1390.5259	-16403.14844	0.33266
BCL2L1_2.B99990099.pdb	1456.4906	-16390.02344	0.33689
BCL2L1_2.B99990047.pdb	1427.7505	-16388.41992	0.3374
BCL2L1_2.B99990048.pdb	1504.4994	-16375.79492	0.34147
BCL2L1_2.B99990042.pdb	1434.7751	-16375.50586	0.34156
BCL2L1_2.B99990049.pdb	1445.7177	-16367.70605	0.34407
BCL2L1_2.B99990009.pdb	1408.2418	-16360.26758	0.34646
BCL2L1_2.B99990040.pdb	1504.7534	-16351.16992	0.34939
BCL2L1_2.B99990087.pdb	1416.752	-16350.03223	0.34976
BCL2L1_2.B99990088.pdb	1455.3723	-16343.94336	0.35172
BCL2L1_2.B99990027.pdb	1414.5013	-16338.63574	0.35343
BCL2L1_2.B99990016.pdb	1434.522	-16330.68066	0.35599
BCL2L1_2.B99990056.pdb	1432.8405	-16326.76758	0.35725
BCL2L1_2.B99990020.pdb	1437.2057	-16315.24219	0.36096
BCL2L1_2.B99990085.pdb	1421.1111	-16306.58887	0.36374
BCL2L1_2.B99990084.pdb	1501.6462	-16302.45801	0.36507
BCL2L1_2.B99990010.pdb	1412.2114	-16297.75	0.36659
BCL2L1_2.B99990043.pdb	1484.4805	-16290.59961	0.36889
BCL2L1_2.B99990077.pdb	1404.5251	-16273.0791	0.37453
BCL2L1_2.B99990050.pdb	1448.5839	-16269.84375	0.37557
BCL2L1_2.B99990030.pdb	1451.3032	-16267.35645	0.37637
BCL2L1_2.B99990086.pdb	1478.6279	-16267.3125	0.37639
BCL2L1_2.B99990013.pdb	1442.5419	-16260.93359	0.37844
BCL2L1_2.B99990078.pdb	1549.5884	-16256.58008	0.37984
BCL2L1_2.B99990083.pdb	1421.0739	-16254.68066	0.38045
BCL2L1_2.B99990045.pdb	1429.1395	-16248.78223	0.38235
BCL2L1_2.B99990094.pdb	1442.1849	-16245.91504	0.38328
BCL2L1_2.B99990090.pdb	1438.3434	-16236.49219	0.38631
BCL2L1_2.B99990041.pdb	1444.5344	-16233.29688	0.38734
BCL2L1_2.B99990005.pdb	1414.9552	-16230.62207	0.3882
BCL2L1_2.B99990059.pdb	1450.4065	-16213.5127	0.39371
BCL2L1_2.B99990028.pdb	1428.911	-16213.34375	0.39376
BCL2L1_2.B99990064.pdb	1436.3773	-16199.26465	0.39829
BCL2L1_2.B99990006.pdb	1457.0433	-16189.0293	0.40159
BCL2L1_2.B99990062.pdb	1453.3336	-16185.50879	0.40272
BCL2L1_2.B99990044.pdb	1443.2532	-16184.55176	0.40303
BCL2L1_2.B99990066.pdb	1549.7015	-16181.17871	0.40412
BCL2L1_2.B99990058.pdb	1442.1671	-16180.44141	0.40435
BCL2L1_2.B99990037.pdb	1469.0913	-16171.34082	0.40728
BCL2L1_2.B99990060.pdb	1460.4097	-16166.79883	0.40875
BCL2L1_2.B99990076.pdb	1431.5708	-16163.33496	0.40986
BCL2L1_2.B99990033.pdb	1411.7935	-16157.51465	0.41173
BCL2L1_2.B99990075.pdb	1421.5015	-16143.72754	0.41617
BCL2L1_2.B99990019.pdb	1431.8671	-16140.93164	0.41707
BCL2L1_2.B99990067.pdb	1525.9692	-16127.82617	0.42129
BCL2L1_2.B99990025.pdb	1466.5183	-16126.51953	0.42171
BCL2L1_2.B99990038.pdb	1484.1549	-16125.48242	0.42205
BCL2L1_2.B99990055.pdb	1413.8884	-16118.72266	0.42422
BCL2L1_2.B99990018.pdb	1455.0602	-16112.11133	0.42635
BCL2L1_2.B99990063.pdb	1702.1018	-16111.18164	0.42665
BCL2L1_2.B99990061.pdb	1395.2694	-16105.45215	0.42849
BCL2L1_2.B99990029.pdb	1406.7174	-16094.80469	0.43192
BCL2L1_2.B99990098.pdb	1497.6378	-16093.82715	0.43224
BCL2L1_2.B99990073.pdb	1495.3472	-16091.84375	0.43287
BCL2L1_2.B99990065.pdb	1446.2117	-16082.66895	0.43583
BCL2L1_2.B99990014.pdb	1566.2606	-16077.37695	0.43753
BCL2L1_2.B99990080.pdb	1463.6855	-16065.62305	0.44132
BCL2L1_2.B99990007.pdb	1421.7649	-16060.60254	0.44293
BCL2L1_2.B99990017.pdb	1420.1702	-16058.26465	0.44368
BCL2L1_2.B99990092.pdb	1440.7994	-16053.53027	0.44521
BCL2L1_2.B99990089.pdb	1482.598	-16050.79883	0.44609
BCL2L1_2.B99990100.pdb	1451.3584	-16040.05371	0.44955
BCL2L1_2.B99990035.pdb	1422.5522	-16024.97266	0.4544
BCL2L1_2.B99990069.pdb	1482.3499	-16008.91602	0.45957
BCL2L1_2.B99990057.pdb	1556.6948	-16005.14453	0.46078
BCL2L1_2.B99990051.pdb	1482.9393	-16002.65137	0.46159
BCL2L1_2.B99990095.pdb	1516.2126	-16001.83984	0.46185
BCL2L1_2.B99990068.pdb	1510.2026	-15981.8418	0.46829
BCL2L1_2.B99990004.pdb	1424.9114	-15981.39648	0.46843
BCL2L1_2.B99990008.pdb	1665.0306	-15967.32812	0.47296
BCL2L1_2.B99990046.pdb	1488.8073	-15952.13086	0.47785
BCL2L1_2.B99990052.pdb	1459.4452	-15916.80957	0.48922
BCL2L1_2.B99990093.pdb	1455.7761	-15888.54883	0.49832
BCL2L1_2.B99990082.pdb	1479.0052	-15879.58594	0.5012
BCL2L1_2.B99990039.pdb	1794.7393	-15864.97656	0.50591
BCL2L1_2.B99990074.pdb	1438.657	-15855.69824	0.50889
BCL2L1_2.B99990026.pdb	1758.2119	-15850.25	0.51065
BCL2L1_2.B99990022.pdb	1689.8037	-15845.93457	0.51204
BCL2L1_2.B99990003.pdb	1746.3881	-15838.20215	0.51453
BCL2L1_2.B99990002.pdb	1731.6493	-15834.6582	0.51567
BCL2L1_2.B99990071.pdb	1441.6743	-15818.625	0.52083
BCL2L1_2.B99990021.pdb	1820.5397	-15803.75879	0.52561
BCL2L1_2.B99990024.pdb	2384.4409	-15755.65527	0.5411
BCL2L1_2.B99990091.pdb	1531.3795	-15752.59082	0.54209
BCL2L1_2.B99990031.pdb	1616.3623	-15740.30273	0.54604
BCL2L1_2.B99990012.pdb	1582.8729	-15734.49219	0.54791
BCL2L1_2.B99990081.pdb	1690.7595	-15702.93359	0.55807
BCL2L1_2.B99990011.pdb	1933.1339	-15702.03809	0.55836
BCL2L1_2.B99990023.pdb	1767.3234	-15484.70117	0.62832
BCL2L1_2.B99990015.pdb	1791.4264	-15447.75879	0.64022
BCL2L1_2.B99990070.pdb	1878.6946	-15358.04688	0.6691
