name	molpdf	DOPE score	Normalized DOPE score
UPP2_2.B99990028.pdb	3918.1443	-70631.375	-1.04137
UPP2_2.B99990062.pdb	4347.6899	-70612.80469	-1.03906
UPP2_2.B99990061.pdb	4136.8843	-70584.91406	-1.03557
UPP2_2.B99990057.pdb	3955.5872	-70560.33594	-1.0325
UPP2_2.B99990023.pdb	3941.1956	-70543.07031	-1.03035
UPP2_2.B99990027.pdb	4252.332	-70524.88281	-1.02807
UPP2_2.B99990055.pdb	3920.5071	-70500.17969	-1.02499
UPP2_2.B99990013.pdb	4023.9717	-70491.50781	-1.0239
UPP2_2.B99990096.pdb	3960.6658	-70487.82812	-1.02344
UPP2_2.B99990039.pdb	3967.4568	-70483.05469	-1.02285
UPP2_2.B99990079.pdb	3900.0171	-70462.625	-1.0203
UPP2_2.B99990025.pdb	4063.0496	-70435.01562	-1.01685
UPP2_2.B99990086.pdb	3939.8032	-70431.51562	-1.01641
UPP2_2.B99990071.pdb	3863.6421	-70426.875	-1.01583
UPP2_2.B99990038.pdb	4056.4426	-70401.69531	-1.01269
UPP2_2.B99990020.pdb	4036.8193	-70400.72656	-1.01257
UPP2_2.B99990074.pdb	4135.6362	-70394.17969	-1.01175
UPP2_2.B99990088.pdb	3958.2632	-70389.53125	-1.01117
UPP2_2.B99990032.pdb	3920.0747	-70380.5	-1.01004
UPP2_2.B99990072.pdb	4162.8384	-70375.26562	-1.00939
UPP2_2.B99990098.pdb	3959.271	-70372.9375	-1.00909
UPP2_2.B99990053.pdb	3974.844	-70366.29688	-1.00827
UPP2_2.B99990010.pdb	4014.6682	-70354.63281	-1.00681
UPP2_2.B99990100.pdb	3943.8533	-70336.03906	-1.00449
UPP2_2.B99990094.pdb	4103.9668	-70316.30469	-1.00202
UPP2_2.B99990076.pdb	4028.114	-70287.98438	-0.99848
UPP2_2.B99990024.pdb	4067.6633	-70281.21094	-0.99764
UPP2_2.B99990004.pdb	4262.0029	-70274.16406	-0.99676
UPP2_2.B99990087.pdb	4013.458	-70263.99219	-0.99549
UPP2_2.B99990054.pdb	4315.9834	-70259.39844	-0.99491
UPP2_2.B99990034.pdb	3987.8408	-70257.20312	-0.99464
UPP2_2.B99990051.pdb	4057.9998	-70257.14844	-0.99463
UPP2_2.B99990011.pdb	4550.605	-70255.64062	-0.99444
UPP2_2.B99990037.pdb	4016.5044	-70221.46094	-0.99017
UPP2_2.B99990070.pdb	4357.1226	-70220.45312	-0.99005
UPP2_2.B99990031.pdb	4130.8115	-70218.76562	-0.98984
UPP2_2.B99990036.pdb	4078.4768	-70194.02344	-0.98675
UPP2_2.B99990045.pdb	4051.0767	-70185.79688	-0.98572
