name	molpdf	DOPE score	Normalized DOPE score
E2F6_3.B99990050.pdb	2754.8999	-56215.6875	-0.34162
E2F6_3.B99990002.pdb	2788.1597	-56159.58203	-0.3351
E2F6_3.B99990056.pdb	2659.604	-56101.98047	-0.3284
E2F6_3.B99990032.pdb	2606.8506	-56066.94531	-0.32432
E2F6_3.B99990074.pdb	2714.4023	-56055.78516	-0.32303
E2F6_3.B99990004.pdb	2935.2605	-56025.90234	-0.31955
E2F6_3.B99990075.pdb	2688.2563	-55993.92969	-0.31583
E2F6_3.B99990010.pdb	2667.8418	-55973.21484	-0.31342
E2F6_3.B99990072.pdb	2574.7461	-55935.32031	-0.30902
E2F6_3.B99990014.pdb	2611.0388	-55897.99219	-0.30468
E2F6_3.B99990079.pdb	2634.8916	-55887.63281	-0.30347
E2F6_3.B99990038.pdb	2675.7615	-55881.65625	-0.30278
E2F6_3.B99990061.pdb	2717.3828	-55877.32422	-0.30227
E2F6_3.B99990003.pdb	2675.4385	-55877.04297	-0.30224
E2F6_3.B99990065.pdb	2621.0217	-55870.62891	-0.30149
E2F6_3.B99990068.pdb	2616.7004	-55846.55469	-0.29869
E2F6_3.B99990018.pdb	2687.376	-55823.87109	-0.29606
E2F6_3.B99990073.pdb	2674.4561	-55822.87109	-0.29594
E2F6_3.B99990034.pdb	2730.603	-55820.53516	-0.29567
E2F6_3.B99990083.pdb	2701.8972	-55817.10156	-0.29527
E2F6_3.B99990029.pdb	2687.7224	-55810.13281	-0.29446
E2F6_3.B99990012.pdb	2678.2847	-55777.87109	-0.29071
E2F6_3.B99990091.pdb	2756.5249	-55777.06641	-0.29061
E2F6_3.B99990006.pdb	2678.2026	-55770.19141	-0.28981
E2F6_3.B99990076.pdb	2702.1953	-55743.25391	-0.28668
E2F6_3.B99990024.pdb	2737.0835	-55739.70312	-0.28627
E2F6_3.B99990087.pdb	2592.6987	-55730.85938	-0.28524
E2F6_3.B99990033.pdb	2733.8821	-55714.04297	-0.28328
E2F6_3.B99990001.pdb	2747.8987	-55701.19531	-0.28179
E2F6_3.B99990043.pdb	2776.9048	-55695.57031	-0.28114
E2F6_3.B99990051.pdb	2649.4033	-55676.07422	-0.27887
E2F6_3.B99990046.pdb	2776.6936	-55670.25	-0.27819
E2F6_3.B99990078.pdb	2845.6885	-55654.10156	-0.27631
E2F6_3.B99990035.pdb	2632.1726	-55640.08984	-0.27468
E2F6_3.B99990011.pdb	2789.5183	-55619.46875	-0.27229
E2F6_3.B99990063.pdb	2613.3518	-55610.51562	-0.27124
E2F6_3.B99990070.pdb	2664.9656	-55603.30469	-0.27041
E2F6_3.B99990016.pdb	2993.9717	-55602.30859	-0.27029
E2F6_3.B99990009.pdb	2845.6943	-55591.83594	-0.26907
E2F6_3.B99990071.pdb	2906.8506	-55561.15625	-0.2655
E2F6_3.B99990052.pdb	2860.3159	-55557.11719	-0.26504
E2F6_3.B99990041.pdb	3094.7004	-55538.04688	-0.26282
E2F6_3.B99990037.pdb	2674.5254	-55533.98828	-0.26235
E2F6_3.B99990081.pdb	2808.8171	-55530.33594	-0.26192
E2F6_3.B99990022.pdb	2832.6924	-55518.21875	-0.26051
E2F6_3.B99990062.pdb	2827.373	-55505.17969	-0.259
E2F6_3.B99990093.pdb	2921.4983	-55503.03516	-0.25875
E2F6_3.B99990057.pdb	2837.3589	-55494.46484	-0.25775
E2F6_3.B99990097.pdb	2865.0742	-55492.00391	-0.25746
E2F6_3.B99990090.pdb	2821.8247	-55489.30078	-0.25715
E2F6_3.B99990055.pdb	2793.4216	-55484.48438	-0.25659
E2F6_3.B99990086.pdb	3090.4556	-55464.55078	-0.25427
E2F6_3.B99990059.pdb	2878.1416	-55452.05859	-0.25282
E2F6_3.B99990084.pdb	2889.8071	-55445.51172	-0.25206
E2F6_3.B99990044.pdb	2796.6616	-55394.36328	-0.24611
E2F6_3.B99990069.pdb	3000.5061	-55377.05859	-0.2441
E2F6_3.B99990100.pdb	2902.5632	-55376.30859	-0.24401
E2F6_3.B99990015.pdb	2851.0537	-55373.23438	-0.24365
E2F6_3.B99990026.pdb	2939.0415	-55368.36328	-0.24308
E2F6_3.B99990058.pdb	2879.1313	-55338.42578	-0.2396
E2F6_3.B99990017.pdb	3008.7041	-55307.47656	-0.236
E2F6_3.B99990085.pdb	2875.011	-55302.30469	-0.2354
E2F6_3.B99990054.pdb	3160.8552	-55291.77734	-0.23418
E2F6_3.B99990047.pdb	2876.5542	-55290.60156	-0.23404
E2F6_3.B99990092.pdb	2906.1951	-55269.75781	-0.23162
E2F6_3.B99990030.pdb	2835.6733	-55269.10938	-0.23154
E2F6_3.B99990096.pdb	2943.0103	-55256.38281	-0.23006
E2F6_3.B99990080.pdb	2871.9768	-55241.64062	-0.22835
E2F6_3.B99990067.pdb	3251.8796	-55216.34766	-0.22541
E2F6_3.B99990094.pdb	3437.4878	-55215.25	-0.22528
E2F6_3.B99990031.pdb	2657.3972	-55210.39062	-0.22471
E2F6_3.B99990036.pdb	2801.3149	-55201.82812	-0.22372
E2F6_3.B99990027.pdb	2868.9763	-55184.83594	-0.22174
E2F6_3.B99990049.pdb	2911.6938	-55155.56641	-0.21834
E2F6_3.B99990077.pdb	2996.613	-55155.4375	-0.21832
E2F6_3.B99990066.pdb	2894.449	-55154.54688	-0.21822
E2F6_3.B99990098.pdb	3092.1846	-55134.66016	-0.21591
E2F6_3.B99990039.pdb	2994.7041	-55131.69922	-0.21556
E2F6_3.B99990082.pdb	2964.8494	-55123.63672	-0.21462
E2F6_3.B99990019.pdb	3006.0652	-55113.5625	-0.21345
E2F6_3.B99990053.pdb	3081.9448	-55092.66797	-0.21102
E2F6_3.B99990099.pdb	2792.8035	-55077.52734	-0.20926
E2F6_3.B99990020.pdb	3357.7048	-55026.50391	-0.20333
E2F6_3.B99990064.pdb	2913.2795	-55023.27344	-0.20295
E2F6_3.B99990048.pdb	2797.4563	-55015.19531	-0.20201
E2F6_3.B99990042.pdb	3022.8594	-55009.05859	-0.2013
E2F6_3.B99990095.pdb	3315.8406	-54999.23828	-0.20016
E2F6_3.B99990007.pdb	3031.4934	-54989.54297	-0.19903
E2F6_3.B99990028.pdb	3041.2173	-54909.21484	-0.18969
E2F6_3.B99990005.pdb	2786.0854	-54900.71484	-0.1887
E2F6_3.B99990088.pdb	3067.2632	-54858.32031	-0.18377
E2F6_3.B99990089.pdb	2976.8401	-54849.04297	-0.18269
E2F6_3.B99990025.pdb	2840.0012	-54837.05469	-0.1813
E2F6_3.B99990008.pdb	3563.9634	-54836.59766	-0.18124
E2F6_3.B99990023.pdb	3682.2751	-54835.97656	-0.18117
E2F6_3.B99990045.pdb	2933.3801	-54817.97266	-0.17908
E2F6_3.B99990021.pdb	2974.3164	-54791.16406	-0.17596
