name	molpdf	DOPE score	Normalized DOPE score
MVK_1.B99990076.pdb	3859.2026	-94194.25	-1.17729
MVK_1.B99990097.pdb	3733.6572	-94178.96094	-1.17591
MVK_1.B99990034.pdb	3724.5579	-94127.70312	-1.17128
MVK_1.B99990098.pdb	3866.0242	-94109.64062	-1.16964
MVK_1.B99990055.pdb	4024.6772	-94054.57812	-1.16467
MVK_1.B99990035.pdb	3746.1011	-94045.54688	-1.16386
MVK_1.B99990051.pdb	3813.0935	-94009.44531	-1.16059
MVK_1.B99990095.pdb	3905.3091	-94005.42188	-1.16023
MVK_1.B99990009.pdb	3811.3892	-93996.39062	-1.15941
MVK_1.B99990088.pdb	3735.2131	-93985.46094	-1.15843
MVK_1.B99990017.pdb	3776.7261	-93976.46094	-1.15761
MVK_1.B99990075.pdb	3792.2764	-93975.99219	-1.15757
MVK_1.B99990010.pdb	3799.1362	-93974.1875	-1.15741
MVK_1.B99990048.pdb	3909.6743	-93967.48438	-1.1568
MVK_1.B99990079.pdb	3792.574	-93966.07031	-1.15668
MVK_1.B99990033.pdb	3853.6218	-93961.21875	-1.15624
MVK_1.B99990089.pdb	3791.0747	-93946.17188	-1.15488
MVK_1.B99990036.pdb	3842.5283	-93941.9375	-1.1545
MVK_1.B99990092.pdb	3801.4153	-93934.67188	-1.15384
MVK_1.B99990004.pdb	3796.0132	-93912.24219	-1.15181
MVK_1.B99990018.pdb	3849.9233	-93910.42188	-1.15165
MVK_1.B99990029.pdb	3741.1655	-93908.20312	-1.15145
MVK_1.B99990078.pdb	3775.9905	-93907.92969	-1.15142
MVK_1.B99990091.pdb	3803.2495	-93903.375	-1.15101
MVK_1.B99990070.pdb	3819.6831	-93902.01562	-1.15089
MVK_1.B99990086.pdb	3970.5774	-93900.15625	-1.15072
MVK_1.B99990037.pdb	3706.7515	-93900.11719	-1.15072
MVK_1.B99990016.pdb	3822.5908	-93897.08594	-1.15044
MVK_1.B99990047.pdb	3749.2671	-93891.64062	-1.14995
MVK_1.B99990049.pdb	3796.6951	-93887.6875	-1.1496
MVK_1.B99990061.pdb	3838.7639	-93880.35938	-1.14893
MVK_1.B99990015.pdb	3797.7629	-93879.57031	-1.14886
MVK_1.B99990006.pdb	3857.2434	-93875.20312	-1.14847
MVK_1.B99990027.pdb	3843.0244	-93870.1875	-1.14801
MVK_1.B99990053.pdb	3739.8208	-93861.67188	-1.14724
MVK_1.B99990028.pdb	3833.3188	-93859.89844	-1.14708
MVK_1.B99990099.pdb	3814.7112	-93856.95312	-1.14682
MVK_1.B99990058.pdb	4086.79	-93853.78906	-1.14653
MVK_1.B99990022.pdb	3830.9739	-93846.0	-1.14583
MVK_1.B99990096.pdb	3677.3979	-93825.60938	-1.14399
MVK_1.B99990067.pdb	3741.593	-93820.15625	-1.14349
MVK_1.B99990083.pdb	3926.0349	-93802.64062	-1.14191
MVK_1.B99990081.pdb	3928.8022	-93801.97656	-1.14185
MVK_1.B99990046.pdb	3755.5393	-93800.17969	-1.14169
MVK_1.B99990026.pdb	3773.0042	-93798.74219	-1.14156
MVK_1.B99990038.pdb	3861.7529	-93794.90625	-1.14121
MVK_1.B99990043.pdb	3776.3042	-93777.66406	-1.13966
MVK_1.B99990044.pdb	3897.7729	-93776.65625	-1.13957
MVK_1.B99990093.pdb	4023.8555	-93775.57031	-1.13947
MVK_1.B99990011.pdb	3793.333	-93769.85938	-1.13895
MVK_1.B99990014.pdb	3732.6782	-93735.44531	-1.13584
MVK_1.B99990020.pdb	3765.5442	-93728.71875	-1.13523
MVK_1.B99990074.pdb	3874.4124	-93720.875	-1.13453
MVK_1.B99990054.pdb	3886.9961	-93715.67969	-1.13406
MVK_1.B99990085.pdb	3997.2937	-93707.66406	-1.13333
MVK_1.B99990068.pdb	3788.8611	-93699.90625	-1.13263
MVK_1.B99990031.pdb	3990.4055	-93696.89844	-1.13236
MVK_1.B99990100.pdb	3789.3862	-93695.59375	-1.13224
MVK_1.B99990056.pdb	3955.6858	-93694.78125	-1.13217
MVK_1.B99990019.pdb	3835.7451	-93688.14844	-1.13157
MVK_1.B99990012.pdb	3813.9932	-93687.5	-1.13151
MVK_1.B99990024.pdb	3901.3101	-93672.40625	-1.13015
MVK_1.B99990064.pdb	3800.5139	-93669.54688	-1.12989
MVK_1.B99990077.pdb	3868.6147	-93667.25781	-1.12968
MVK_1.B99990059.pdb	3821.7358	-93666.80469	-1.12964
MVK_1.B99990087.pdb	3946.8694	-93635.32812	-1.1268
MVK_1.B99990062.pdb	3857.6887	-93628.14844	-1.12615
MVK_1.B99990082.pdb	3909.8857	-93625.54688	-1.12591
MVK_1.B99990090.pdb	3932.5449	-93596.21094	-1.12326
MVK_1.B99990052.pdb	3884.9253	-93595.52344	-1.1232
MVK_1.B99990021.pdb	4017.5615	-93584.84375	-1.12224
MVK_1.B99990025.pdb	4001.5427	-93580.14062	-1.12181
