name	molpdf	DOPE score	Normalized DOPE score
GNMT_4.B99990067.pdb	2039.5229	-49914.35938	-0.92626
GNMT_4.B99990014.pdb	2115.5706	-49744.00391	-0.89846
GNMT_4.B99990086.pdb	2020.4503	-49725.63672	-0.89546
GNMT_4.B99990089.pdb	2041.0254	-49707.39844	-0.89249
GNMT_4.B99990082.pdb	2148.6523	-49659.46875	-0.88467
GNMT_4.B99990025.pdb	2022.3035	-49649.9375	-0.88311
GNMT_4.B99990042.pdb	2134.3765	-49645.79688	-0.88244
GNMT_4.B99990056.pdb	2057.5171	-49645.76562	-0.88243
GNMT_4.B99990017.pdb	2080.6252	-49637.125	-0.88102
GNMT_4.B99990028.pdb	2084.7998	-49627.91406	-0.87952
GNMT_4.B99990045.pdb	2049.8325	-49617.57031	-0.87783
GNMT_4.B99990037.pdb	2086.3887	-49609.10938	-0.87645
GNMT_4.B99990094.pdb	2064.8406	-49598.26562	-0.87468
GNMT_4.B99990019.pdb	2068.6685	-49597.00781	-0.87447
GNMT_4.B99990071.pdb	2138.7832	-49584.58203	-0.87245
GNMT_4.B99990092.pdb	2165.2947	-49557.28516	-0.86799
GNMT_4.B99990081.pdb	2089.6943	-49551.59766	-0.86706
GNMT_4.B99990090.pdb	2125.0308	-49533.23828	-0.86407
GNMT_4.B99990047.pdb	2055.8311	-49520.03516	-0.86191
GNMT_4.B99990007.pdb	2134.4673	-49516.42969	-0.86133
GNMT_4.B99990039.pdb	2124.0474	-49480.02344	-0.85538
GNMT_4.B99990064.pdb	2064.6313	-49479.55078	-0.85531
GNMT_4.B99990060.pdb	2118.5879	-49475.66016	-0.85467
GNMT_4.B99990096.pdb	2344.0776	-49475.22656	-0.8546
GNMT_4.B99990078.pdb	2066.575	-49471.14062	-0.85393
GNMT_4.B99990012.pdb	2083.6848	-49467.16406	-0.85329
GNMT_4.B99990058.pdb	2129.1304	-49455.28125	-0.85135
GNMT_4.B99990077.pdb	2271.4253	-49451.51172	-0.85073
GNMT_4.B99990095.pdb	2239.2722	-49442.58594	-0.84927
GNMT_4.B99990044.pdb	2185.8848	-49429.26562	-0.8471
GNMT_4.B99990015.pdb	2182.4453	-49412.94922	-0.84444
GNMT_4.B99990034.pdb	2291.3132	-49412.85547	-0.84442
GNMT_4.B99990023.pdb	2313.3601	-49400.99609	-0.84249
GNMT_4.B99990072.pdb	2170.1523	-49394.79297	-0.84148
GNMT_4.B99990080.pdb	2298.0227	-49386.87891	-0.84018
GNMT_4.B99990020.pdb	2289.1379	-49386.64453	-0.84015
GNMT_4.B99990010.pdb	2199.4651	-49381.17188	-0.83925
GNMT_4.B99990049.pdb	2337.6702	-49372.55078	-0.83785
GNMT_4.B99990085.pdb	2146.2141	-49371.72266	-0.83771
GNMT_4.B99990009.pdb	2210.7883	-49366.26562	-0.83682
GNMT_4.B99990055.pdb	2208.0188	-49350.98828	-0.83433
GNMT_4.B99990065.pdb	2185.5994	-49342.53125	-0.83295
GNMT_4.B99990046.pdb	2109.8479	-49324.91016	-0.83007
GNMT_4.B99990032.pdb	2220.0808	-49316.69531	-0.82873
GNMT_4.B99990033.pdb	2527.3535	-49295.69922	-0.82531
GNMT_4.B99990070.pdb	2163.1917	-49292.83203	-0.82484
GNMT_4.B99990097.pdb	2363.1682	-49283.87109	-0.82338
GNMT_4.B99990031.pdb	2220.8413	-49283.23828	-0.82327
GNMT_4.B99990057.pdb	2316.2903	-49271.40625	-0.82134
GNMT_4.B99990001.pdb	2172.2927	-49265.03125	-0.8203
GNMT_4.B99990073.pdb	2255.5408	-49222.87109	-0.81342
GNMT_4.B99990043.pdb	2406.0037	-49216.19141	-0.81233
GNMT_4.B99990021.pdb	2321.4116	-49209.40234	-0.81122
GNMT_4.B99990013.pdb	2310.4031	-49205.45312	-0.81058
GNMT_4.B99990024.pdb	2178.9614	-49202.34375	-0.81007
GNMT_4.B99990098.pdb	2364.4104	-49180.67969	-0.80654
GNMT_4.B99990003.pdb	2595.9424	-49177.1875	-0.80597
GNMT_4.B99990075.pdb	2194.5435	-49166.26172	-0.80418
GNMT_4.B99990036.pdb	2456.6675	-49158.75391	-0.80296
GNMT_4.B99990041.pdb	2786.5847	-49156.91406	-0.80266
GNMT_4.B99990062.pdb	2536.5254	-49137.05078	-0.79942
GNMT_4.B99990052.pdb	2351.5835	-49128.45312	-0.79801
GNMT_4.B99990030.pdb	2294.0652	-49127.89844	-0.79792
GNMT_4.B99990022.pdb	2550.5105	-49124.81641	-0.79742
GNMT_4.B99990029.pdb	2343.3401	-49112.57031	-0.79542
GNMT_4.B99990079.pdb	2332.3181	-49107.05859	-0.79452
GNMT_4.B99990087.pdb	2324.0159	-49103.78125	-0.79399
GNMT_4.B99990008.pdb	2495.1221	-49093.48828	-0.79231
GNMT_4.B99990088.pdb	2156.834	-49079.07031	-0.78996
GNMT_4.B99990027.pdb	2776.356	-49075.76953	-0.78942
GNMT_4.B99990040.pdb	2288.5645	-49068.79688	-0.78828
GNMT_4.B99990069.pdb	2408.3643	-49067.30859	-0.78804
GNMT_4.B99990053.pdb	2586.4077	-49065.96875	-0.78782
GNMT_4.B99990050.pdb	2505.738	-49057.98047	-0.78651
GNMT_4.B99990004.pdb	2571.4973	-49054.89453	-0.78601
GNMT_4.B99990048.pdb	2289.8647	-49053.73828	-0.78582
GNMT_4.B99990061.pdb	3099.9797	-49013.40234	-0.77924
GNMT_4.B99990038.pdb	2388.0439	-49012.66406	-0.77912
GNMT_4.B99990076.pdb	2553.6692	-49010.12109	-0.7787
GNMT_4.B99990074.pdb	2611.4622	-49006.08984	-0.77805
GNMT_4.B99990100.pdb	2643.811	-48998.32031	-0.77678
GNMT_4.B99990035.pdb	2805.7825	-48990.16797	-0.77545
GNMT_4.B99990011.pdb	2381.9028	-48967.87109	-0.77181
GNMT_4.B99990084.pdb	2629.1853	-48967.18359	-0.7717
GNMT_4.B99990091.pdb	2621.9407	-48952.99609	-0.76938
GNMT_4.B99990026.pdb	2323.6172	-48944.46875	-0.76799
GNMT_4.B99990005.pdb	2563.0471	-48941.07422	-0.76744
GNMT_4.B99990068.pdb	2550.0452	-48936.52734	-0.76669
GNMT_4.B99990018.pdb	2587.457	-48931.98438	-0.76595
GNMT_4.B99990083.pdb	2716.8726	-48888.30469	-0.75883
GNMT_4.B99990063.pdb	2508.4006	-48881.80078	-0.75776
GNMT_4.B99990059.pdb	2737.9839	-48840.64844	-0.75105
