name	molpdf	DOPE score	Normalized DOPE score
BCL2L1_1.B99990080.pdb	1515.7764	-33387.44141	-0.47572
BCL2L1_1.B99990098.pdb	1500.2842	-33271.03906	-0.45133
BCL2L1_1.B99990004.pdb	1664.0991	-33190.42969	-0.43444
BCL2L1_1.B99990087.pdb	1498.0315	-33177.04688	-0.43164
BCL2L1_1.B99990001.pdb	1577.0035	-33171.50391	-0.43048
BCL2L1_1.B99990077.pdb	1483.3032	-33161.19531	-0.42832
BCL2L1_1.B99990041.pdb	1542.5173	-33133.78125	-0.42257
BCL2L1_1.B99990016.pdb	1443.1937	-33123.48828	-0.42042
BCL2L1_1.B99990015.pdb	1683.6409	-33122.28516	-0.42016
BCL2L1_1.B99990084.pdb	1481.6748	-33109.60547	-0.41751
BCL2L1_1.B99990076.pdb	1546.4854	-33096.55078	-0.41477
BCL2L1_1.B99990075.pdb	1499.2667	-33088.80078	-0.41315
BCL2L1_1.B99990070.pdb	1518.5398	-33070.125	-0.40924
BCL2L1_1.B99990029.pdb	1455.7429	-33059.60938	-0.40703
BCL2L1_1.B99990005.pdb	1481.9753	-33017.63281	-0.39824
BCL2L1_1.B99990071.pdb	1486.0785	-33013.58203	-0.39739
BCL2L1_1.B99990021.pdb	1449.8408	-32984.76562	-0.39135
BCL2L1_1.B99990045.pdb	1615.6625	-32980.94141	-0.39055
BCL2L1_1.B99990017.pdb	1533.1162	-32974.89062	-0.38928
BCL2L1_1.B99990033.pdb	1484.7627	-32961.19141	-0.38641
BCL2L1_1.B99990013.pdb	1487.2917	-32960.58594	-0.38628
BCL2L1_1.B99990049.pdb	1502.4783	-32960.26953	-0.38622
BCL2L1_1.B99990003.pdb	1484.5868	-32955.41406	-0.3852
BCL2L1_1.B99990061.pdb	1518.9617	-32917.04688	-0.37716
BCL2L1_1.B99990086.pdb	1567.6709	-32907.88281	-0.37524
BCL2L1_1.B99990042.pdb	1432.2601	-32898.42188	-0.37326
BCL2L1_1.B99990028.pdb	1543.9104	-32888.77734	-0.37124
BCL2L1_1.B99990040.pdb	1613.5729	-32888.04297	-0.37108
BCL2L1_1.B99990022.pdb	1472.5431	-32884.38281	-0.37032
BCL2L1_1.B99990079.pdb	1561.8165	-32881.3125	-0.36967
BCL2L1_1.B99990012.pdb	1503.1621	-32874.60938	-0.36827
BCL2L1_1.B99990094.pdb	1410.6005	-32871.07422	-0.36753
BCL2L1_1.B99990055.pdb	1440.6615	-32870.47266	-0.3674
BCL2L1_1.B99990067.pdb	1649.1584	-32863.91406	-0.36603
BCL2L1_1.B99990009.pdb	1687.9647	-32863.14453	-0.36587
BCL2L1_1.B99990024.pdb	1504.9424	-32860.18359	-0.36525
BCL2L1_1.B99990007.pdb	1614.978	-32859.44141	-0.36509
BCL2L1_1.B99990038.pdb	1567.5089	-32843.0625	-0.36166
BCL2L1_1.B99990039.pdb	1554.4196	-32840.03906	-0.36103
BCL2L1_1.B99990058.pdb	1403.0995	-32823.35156	-0.35753
BCL2L1_1.B99990082.pdb	1449.8419	-32823.125	-0.35748
BCL2L1_1.B99990066.pdb	1637.3022	-32822.55469	-0.35736
BCL2L1_1.B99990054.pdb	1449.4111	-32817.73438	-0.35635
BCL2L1_1.B99990025.pdb	1626.6777	-32813.87109	-0.35554
BCL2L1_1.B99990020.pdb	1417.3459	-32810.39844	-0.35481
BCL2L1_1.B99990002.pdb	1551.3793	-32809.08594	-0.35454
BCL2L1_1.B99990051.pdb	1528.8309	-32801.51953	-0.35295
BCL2L1_1.B99990091.pdb	1593.3342	-32799.10547	-0.35245
BCL2L1_1.B99990065.pdb	1468.5916	-32772.70312	-0.34692
