name	molpdf	DOPE score	Normalized DOPE score
UCK1_3.B99990058.pdb	1741.4513	-54594.80078	-1.4739
UCK1_3.B99990038.pdb	1715.4268	-54578.01562	-1.47123
UCK1_3.B99990080.pdb	1835.4059	-54569.23438	-1.46983
UCK1_3.B99990012.pdb	1811.7256	-54558.76953	-1.46817
UCK1_3.B99990076.pdb	1790.7083	-54557.24219	-1.46792
UCK1_3.B99990039.pdb	1847.6437	-54554.41016	-1.46747
UCK1_3.B99990006.pdb	1844.1432	-54553.47266	-1.46732
UCK1_3.B99990060.pdb	1860.4877	-54548.15625	-1.46648
UCK1_3.B99990085.pdb	1778.0376	-54538.53516	-1.46495
UCK1_3.B99990019.pdb	1771.6171	-54535.07812	-1.4644
UCK1_3.B99990096.pdb	1841.4659	-54531.53906	-1.46383
UCK1_3.B99990091.pdb	1802.7183	-54530.5625	-1.46368
UCK1_3.B99990061.pdb	1819.8823	-54506.03516	-1.45977
UCK1_3.B99990005.pdb	1835.1764	-54502.44141	-1.4592
UCK1_3.B99990003.pdb	1768.6188	-54460.48438	-1.45252
UCK1_3.B99990050.pdb	1869.1764	-54447.20312	-1.45041
UCK1_3.B99990034.pdb	1775.1569	-54402.64062	-1.44332
UCK1_3.B99990022.pdb	1798.5967	-54393.17578	-1.44181
UCK1_3.B99990087.pdb	1840.8788	-54339.5	-1.43327
UCK1_3.B99990066.pdb	1840.8694	-54332.53516	-1.43216
UCK1_3.B99990016.pdb	1897.8167	-54324.30859	-1.43085
UCK1_3.B99990083.pdb	1789.4829	-54310.85938	-1.42871
UCK1_3.B99990027.pdb	1855.7853	-54233.98828	-1.41648
UCK1_3.B99990078.pdb	1889.9735	-54193.55078	-1.41004
UCK1_3.B99990077.pdb	1861.4813	-54183.78516	-1.40849
UCK1_3.B99990064.pdb	1832.9441	-54152.53906	-1.40351
UCK1_3.B99990037.pdb	2048.3228	-54151.96094	-1.40342
UCK1_3.B99990054.pdb	2514.3325	-54132.05859	-1.40026
UCK1_3.B99990053.pdb	2294.5745	-54048.83984	-1.38701
UCK1_3.B99990042.pdb	2266.2424	-54011.23828	-1.38103
UCK1_3.B99990070.pdb	2215.4021	-53981.69531	-1.37632
UCK1_3.B99990046.pdb	2187.4961	-53981.22266	-1.37625
UCK1_3.B99990051.pdb	2102.7114	-53930.69141	-1.36821
UCK1_3.B99990092.pdb	2369.7622	-53906.71875	-1.36439
UCK1_3.B99990045.pdb	2137.4783	-53899.83203	-1.3633
UCK1_3.B99990079.pdb	2227.863	-53890.74219	-1.36185
UCK1_3.B99990073.pdb	2686.5784	-53876.38672	-1.35957
UCK1_3.B99990029.pdb	2370.5374	-53852.55859	-1.35577
UCK1_3.B99990068.pdb	2279.9924	-53839.14844	-1.35364
UCK1_3.B99990024.pdb	2241.0842	-53831.37109	-1.3524
UCK1_3.B99990082.pdb	2201.9736	-53830.29297	-1.35223
UCK1_3.B99990057.pdb	2329.8411	-53824.25	-1.35127
UCK1_3.B99990008.pdb	2209.2209	-53802.33594	-1.34778
UCK1_3.B99990081.pdb	2881.4409	-53790.14453	-1.34584
UCK1_3.B99990004.pdb	2213.5017	-53773.23438	-1.34315
UCK1_3.B99990074.pdb	2357.9985	-53763.01172	-1.34152
UCK1_3.B99990056.pdb	2525.55	-53745.21094	-1.33869
UCK1_3.B99990002.pdb	2212.4512	-53742.62109	-1.33828
UCK1_3.B99990094.pdb	2354.043	-53717.51172	-1.33428
UCK1_3.B99990088.pdb	2535.3789	-53716.91016	-1.33418
UCK1_3.B99990040.pdb	2400.1292	-53712.69531	-1.33351
UCK1_3.B99990028.pdb	2405.1045	-53704.10156	-1.33215
UCK1_3.B99990020.pdb	2413.6238	-53702.10547	-1.33183
UCK1_3.B99990069.pdb	2609.363	-53687.24609	-1.32946
UCK1_3.B99990031.pdb	2664.6201	-53684.74219	-1.32907
UCK1_3.B99990010.pdb	2311.3577	-53678.61328	-1.32809
UCK1_3.B99990043.pdb	2358.6926	-53676.73828	-1.32779
UCK1_3.B99990026.pdb	2314.0474	-53675.87891	-1.32765
UCK1_3.B99990055.pdb	2211.052	-53675.66406	-1.32762
UCK1_3.B99990018.pdb	2898.3894	-53667.65234	-1.32635
UCK1_3.B99990013.pdb	2269.5015	-53659.42578	-1.32504
UCK1_3.B99990009.pdb	2679.7212	-53650.80078	-1.32366
UCK1_3.B99990095.pdb	2610.5183	-53626.86328	-1.31985
UCK1_3.B99990021.pdb	2304.3018	-53618.88672	-1.31858
UCK1_3.B99990052.pdb	2515.7568	-53609.60547	-1.31711
UCK1_3.B99990036.pdb	2337.7998	-53605.63672	-1.31648
UCK1_3.B99990033.pdb	2260.8469	-53605.24219	-1.31641
UCK1_3.B99990086.pdb	2481.7029	-53601.95703	-1.31589
UCK1_3.B99990071.pdb	2610.0093	-53598.83594	-1.31539
UCK1_3.B99990065.pdb	2284.6926	-53594.78516	-1.31475
UCK1_3.B99990048.pdb	2592.9438	-53588.22266	-1.3137
UCK1_3.B99990030.pdb	2727.1924	-53578.81641	-1.31221
UCK1_3.B99990041.pdb	2790.7656	-53572.34375	-1.31118
UCK1_3.B99990075.pdb	2383.0876	-53572.29688	-1.31117
UCK1_3.B99990063.pdb	2572.8354	-53572.09766	-1.31114
UCK1_3.B99990090.pdb	2293.4333	-53568.04297	-1.31049
UCK1_3.B99990017.pdb	2699.8276	-53547.18359	-1.30717
UCK1_3.B99990023.pdb	2838.6616	-53540.89062	-1.30617
UCK1_3.B99990089.pdb	2244.6614	-53528.75391	-1.30424
UCK1_3.B99990001.pdb	2307.2598	-53527.42188	-1.30403
UCK1_3.B99990025.pdb	2336.1436	-53526.94531	-1.30395
UCK1_3.B99990015.pdb	2359.5591	-53522.76953	-1.30329
UCK1_3.B99990097.pdb	2326.7329	-53522.03125	-1.30317
UCK1_3.B99990098.pdb	2701.0635	-53521.69922	-1.30312
UCK1_3.B99990032.pdb	2438.0718	-53516.99219	-1.30237
UCK1_3.B99990100.pdb	2308.7612	-53515.92969	-1.3022
UCK1_3.B99990099.pdb	2423.1511	-53508.54688	-1.30102
UCK1_3.B99990059.pdb	2372.4041	-53478.88672	-1.2963
UCK1_3.B99990047.pdb	2293.1804	-53423.64844	-1.28751
UCK1_3.B99990011.pdb	2879.8569	-53422.30078	-1.2873
UCK1_3.B99990072.pdb	2282.9282	-53420.07031	-1.28694
UCK1_3.B99990044.pdb	2277.1292	-53416.45703	-1.28637
UCK1_3.B99990014.pdb	2518.623	-53407.91797	-1.28501
UCK1_3.B99990062.pdb	3158.4761	-53355.47266	-1.27666
UCK1_3.B99990093.pdb	2371.4783	-53338.49219	-1.27396
UCK1_3.B99990035.pdb	2635.2744	-53240.30078	-1.25833
UCK1_3.B99990007.pdb	2802.0806	-53159.25391	-1.24543
UCK1_3.B99990084.pdb	2608.958	-53158.53516	-1.24532
UCK1_3.B99990049.pdb	2527.6636	-52857.14062	-1.19735
UCK1_3.B99990067.pdb	2727.271	-52596.94922	-1.15594
