name	molpdf	DOPE score	Normalized DOPE score
COG7_3.B99990035.pdb	2914.8892	-106232.58594	-0.38653
COG7_3.B99990003.pdb	2906.355	-105872.83594	-0.35985
COG7_3.B99990083.pdb	2746.0581	-105842.85156	-0.35763
COG7_3.B99990028.pdb	2885.5481	-105836.92969	-0.35719
COG7_3.B99990022.pdb	2887.178	-105805.74219	-0.35487
COG7_3.B99990073.pdb	2810.8867	-105797.33594	-0.35425
COG7_3.B99990078.pdb	2871.6738	-105783.05469	-0.35319
COG7_3.B99990041.pdb	2901.2297	-105569.57812	-0.33736
COG7_3.B99990064.pdb	2913.563	-105529.35938	-0.33438
COG7_3.B99990020.pdb	3064.5078	-105485.64844	-0.33114
COG7_3.B99990029.pdb	2824.5505	-105482.42188	-0.3309
COG7_3.B99990058.pdb	3069.6108	-105427.82812	-0.32685
COG7_3.B99990019.pdb	3360.0862	-105392.69531	-0.32424
COG7_3.B99990082.pdb	4099.5859	-105390.64062	-0.32409
COG7_3.B99990042.pdb	3208.4548	-105360.07031	-0.32182
COG7_3.B99990023.pdb	3335.7966	-105357.40625	-0.32163
COG7_3.B99990007.pdb	3361.0933	-105324.58594	-0.31919
COG7_3.B99990031.pdb	3177.5701	-105319.54688	-0.31882
COG7_3.B99990098.pdb	3722.7205	-105319.33594	-0.3188
COG7_3.B99990071.pdb	3160.5422	-105317.66406	-0.31868
COG7_3.B99990039.pdb	3679.3564	-105315.02344	-0.31848
COG7_3.B99990032.pdb	3175.7688	-105282.99219	-0.31611
COG7_3.B99990075.pdb	3159.0569	-105280.63281	-0.31593
COG7_3.B99990008.pdb	3362.1411	-105257.75781	-0.31424
COG7_3.B99990001.pdb	3391.2542	-105253.57812	-0.31393
COG7_3.B99990047.pdb	3357.1987	-105229.98438	-0.31218
COG7_3.B99990033.pdb	3186.0286	-105214.10156	-0.311
COG7_3.B99990087.pdb	2997.9673	-105200.19531	-0.30997
COG7_3.B99990088.pdb	3233.7224	-105193.63281	-0.30948
COG7_3.B99990045.pdb	3215.7122	-105190.86719	-0.30927
COG7_3.B99990086.pdb	3066.5986	-105187.20312	-0.309
COG7_3.B99990060.pdb	3153.7229	-105184.35938	-0.30879
COG7_3.B99990052.pdb	3096.2632	-105160.39844	-0.30702
COG7_3.B99990065.pdb	3176.4978	-105151.61719	-0.30636
COG7_3.B99990066.pdb	3135.6687	-105146.15625	-0.30596
COG7_3.B99990004.pdb	3137.8555	-105134.82031	-0.30512
COG7_3.B99990005.pdb	3137.3503	-105126.44531	-0.3045
COG7_3.B99990072.pdb	3374.1523	-105120.49219	-0.30406
COG7_3.B99990061.pdb	3015.8481	-105093.39844	-0.30205
COG7_3.B99990027.pdb	3283.7908	-105090.28125	-0.30182
COG7_3.B99990057.pdb	3446.9875	-105089.98438	-0.30179
COG7_3.B99990093.pdb	3008.1033	-105076.02344	-0.30076
COG7_3.B99990068.pdb	3267.7439	-105064.78125	-0.29992
COG7_3.B99990043.pdb	2957.7188	-105064.03125	-0.29987
COG7_3.B99990056.pdb	3797.7864	-105054.6875	-0.29918
COG7_3.B99990096.pdb	3145.9937	-105042.85156	-0.2983
COG7_3.B99990049.pdb	3148.0005	-104997.83594	-0.29496
COG7_3.B99990053.pdb	3167.7891	-104986.98438	-0.29416
COG7_3.B99990012.pdb	3323.1003	-104980.40625	-0.29367
COG7_3.B99990054.pdb	3089.6833	-104977.89844	-0.29348
COG7_3.B99990059.pdb	3320.614	-104932.46875	-0.29011
COG7_3.B99990010.pdb	3256.9937	-104926.41406	-0.28966
COG7_3.B99990021.pdb	3468.7966	-104899.78906	-0.28769
COG7_3.B99990090.pdb	3439.1489	-104897.17969	-0.2875
COG7_3.B99990002.pdb	3684.9233	-104895.29688	-0.28736
COG7_3.B99990063.pdb	3227.7603	-104893.88281	-0.28725
COG7_3.B99990077.pdb	3201.4316	-104892.41406	-0.28714
COG7_3.B99990018.pdb	3202.9319	-104866.22656	-0.2852
COG7_3.B99990091.pdb	3407.7319	-104851.27344	-0.28409
COG7_3.B99990084.pdb	3473.1836	-104842.98438	-0.28348
COG7_3.B99990069.pdb	3282.8423	-104829.97656	-0.28251
COG7_3.B99990013.pdb	3152.666	-104829.61719	-0.28249
COG7_3.B99990094.pdb	3697.6062	-104819.60938	-0.28174
COG7_3.B99990038.pdb	4214.8345	-104813.73438	-0.28131
COG7_3.B99990100.pdb	3397.1455	-104809.69531	-0.28101
COG7_3.B99990062.pdb	3297.5867	-104804.89062	-0.28065
COG7_3.B99990080.pdb	3232.4849	-104788.41406	-0.27943
COG7_3.B99990011.pdb	3288.0784	-104754.79688	-0.27694
COG7_3.B99990092.pdb	3333.166	-104753.03906	-0.27681
COG7_3.B99990015.pdb	3340.6045	-104719.13281	-0.27429
COG7_3.B99990046.pdb	3666.5286	-104687.05469	-0.27191
COG7_3.B99990016.pdb	3560.4568	-104646.38281	-0.2689
COG7_3.B99990036.pdb	3744.6047	-104640.8125	-0.26848
COG7_3.B99990048.pdb	3298.6946	-104634.50781	-0.26802
COG7_3.B99990025.pdb	3256.8738	-104587.98438	-0.26457
COG7_3.B99990089.pdb	3238.4922	-104584.28125	-0.26429
COG7_3.B99990076.pdb	3307.9939	-104571.65625	-0.26336
COG7_3.B99990079.pdb	3364.8965	-104568.25781	-0.2631
COG7_3.B99990099.pdb	3356.927	-104566.95312	-0.26301
COG7_3.B99990026.pdb	3356.0046	-104482.72656	-0.25676
COG7_3.B99990051.pdb	3198.124	-104478.54688	-0.25645
COG7_3.B99990055.pdb	3734.1355	-104475.99219	-0.25626
COG7_3.B99990006.pdb	3279.4399	-104473.36719	-0.25607
COG7_3.B99990067.pdb	3435.0452	-104445.47656	-0.254
