name	molpdf	DOPE score	Normalized DOPE score
UPP2_3.B99990005.pdb	4456.1436	-68997.07812	-1.02583
UPP2_3.B99990048.pdb	4397.1279	-68935.36719	-1.01791
UPP2_3.B99990096.pdb	4405.7217	-68794.80469	-0.99988
UPP2_3.B99990075.pdb	4425.3477	-68775.0	-0.99734
UPP2_3.B99990053.pdb	4480.9912	-68756.64062	-0.99498
UPP2_3.B99990060.pdb	4473.8315	-68741.60156	-0.99305
UPP2_3.B99990043.pdb	4559.4976	-68668.35938	-0.98366
UPP2_3.B99990003.pdb	4445.563	-68667.17188	-0.98351
UPP2_3.B99990050.pdb	4459.3511	-68658.51562	-0.98239
UPP2_3.B99990062.pdb	4583.2104	-68626.39844	-0.97827
UPP2_3.B99990014.pdb	4598.7998	-68605.65625	-0.97561
UPP2_3.B99990031.pdb	4692.498	-68577.03906	-0.97194
UPP2_3.B99990057.pdb	4465.8135	-68572.71875	-0.97139
UPP2_3.B99990008.pdb	4433.9111	-68567.65625	-0.97074
UPP2_3.B99990084.pdb	4473.7837	-68564.125	-0.97028
UPP2_3.B99990015.pdb	4643.4844	-68563.45312	-0.9702
UPP2_3.B99990006.pdb	4497.0503	-68562.75	-0.97011
UPP2_3.B99990025.pdb	4619.2354	-68519.30469	-0.96453
UPP2_3.B99990066.pdb	4422.0674	-68515.64062	-0.96406
UPP2_3.B99990073.pdb	4640.0117	-68511.70312	-0.96356
UPP2_3.B99990072.pdb	4489.8135	-68490.97656	-0.9609
UPP2_3.B99990011.pdb	4734.186	-68476.74219	-0.95907
UPP2_3.B99990091.pdb	4702.0859	-68473.13281	-0.95861
UPP2_3.B99990054.pdb	4787.562	-68470.10156	-0.95822
UPP2_3.B99990099.pdb	4773.0225	-68467.32031	-0.95786
UPP2_3.B99990058.pdb	4717.978	-68466.29688	-0.95773
UPP2_3.B99990100.pdb	4567.7983	-68451.57812	-0.95584
UPP2_3.B99990018.pdb	4822.2188	-68445.98438	-0.95513
UPP2_3.B99990063.pdb	4674.9326	-68425.10938	-0.95245
UPP2_3.B99990059.pdb	4656.0957	-68417.89062	-0.95152
UPP2_3.B99990013.pdb	4520.8745	-68416.4375	-0.95134
UPP2_3.B99990012.pdb	4588.2017	-68412.83594	-0.95087
UPP2_3.B99990004.pdb	4646.1401	-68409.77344	-0.95048
UPP2_3.B99990023.pdb	4749.7397	-68408.71094	-0.95034
UPP2_3.B99990080.pdb	4797.6636	-68406.45312	-0.95006
UPP2_3.B99990029.pdb	4789.3481	-68397.875	-0.94895
UPP2_3.B99990034.pdb	5102.8013	-68387.625	-0.94764
UPP2_3.B99990049.pdb	4692.7368	-68385.83594	-0.94741
UPP2_3.B99990064.pdb	4548.6074	-68369.59375	-0.94533
UPP2_3.B99990086.pdb	4602.3706	-68367.14062	-0.94501
UPP2_3.B99990042.pdb	4692.0537	-68362.07812	-0.94436
UPP2_3.B99990097.pdb	4679.1294	-68358.77344	-0.94394
UPP2_3.B99990061.pdb	4622.1646	-68353.57812	-0.94327
UPP2_3.B99990007.pdb	4633.4971	-68353.125	-0.94321
UPP2_3.B99990021.pdb	4648.6401	-68351.44531	-0.943
UPP2_3.B99990033.pdb	4661.9976	-68350.61719	-0.94289
UPP2_3.B99990027.pdb	4689.3594	-68346.38281	-0.94235
UPP2_3.B99990046.pdb	4731.3828	-68345.09375	-0.94218
UPP2_3.B99990098.pdb	4734.5654	-68337.27344	-0.94118
UPP2_3.B99990070.pdb	4652.7979	-68328.82031	-0.9401
UPP2_3.B99990045.pdb	4676.7065	-68321.46094	-0.93915
UPP2_3.B99990083.pdb	4562.229	-68312.07812	-0.93795
UPP2_3.B99990032.pdb	5133.2354	-68305.09375	-0.93705
UPP2_3.B99990052.pdb	4854.8755	-68299.91406	-0.93639
UPP2_3.B99990056.pdb	4706.7412	-68294.875	-0.93574
UPP2_3.B99990095.pdb	4690.0503	-68290.01562	-0.93512
UPP2_3.B99990081.pdb	4945.8125	-68287.85156	-0.93484
UPP2_3.B99990024.pdb	4507.2417	-68286.96875	-0.93473
UPP2_3.B99990019.pdb	4814.4199	-68271.17969	-0.9327
UPP2_3.B99990041.pdb	4710.2632	-68263.95312	-0.93177
UPP2_3.B99990087.pdb	4615.9639	-68262.71094	-0.93161
UPP2_3.B99990093.pdb	4840.7866	-68261.27344	-0.93143
UPP2_3.B99990094.pdb	4662.8887	-68243.4375	-0.92914
UPP2_3.B99990040.pdb	4573.8057	-68235.28125	-0.92809
UPP2_3.B99990074.pdb	4722.3081	-68234.57031	-0.928
UPP2_3.B99990082.pdb	5115.9507	-68234.50781	-0.92799
UPP2_3.B99990009.pdb	4832.6401	-68231.45312	-0.9276
UPP2_3.B99990089.pdb	4634.0112	-68229.75	-0.92738
UPP2_3.B99990016.pdb	4668.5371	-68225.22656	-0.9268
UPP2_3.B99990010.pdb	4872.5786	-68206.50781	-0.9244
UPP2_3.B99990079.pdb	4739.0405	-68203.33594	-0.924
UPP2_3.B99990039.pdb	4678.5879	-68189.96875	-0.92228
UPP2_3.B99990022.pdb	4733.0332	-68188.11719	-0.92204
UPP2_3.B99990047.pdb	4556.209	-68186.89062	-0.92189
