name	molpdf	DOPE score	Normalized DOPE score
PPP3CA_2.B99990004.pdb	5599.7251	-77325.17969	-0.74778
PPP3CA_2.B99990080.pdb	5652.2285	-77203.59375	-0.73524
PPP3CA_2.B99990036.pdb	5693.1934	-77201.96094	-0.73507
PPP3CA_2.B99990013.pdb	5586.1133	-77170.35156	-0.73182
PPP3CA_2.B99990007.pdb	5607.2124	-77135.67188	-0.72824
PPP3CA_2.B99990008.pdb	6555.0156	-77114.04688	-0.72601
PPP3CA_2.B99990028.pdb	5577.6592	-77110.82031	-0.72568
PPP3CA_2.B99990075.pdb	5635.9712	-77053.36719	-0.71976
PPP3CA_2.B99990050.pdb	5770.5503	-77007.0625	-0.71498
PPP3CA_2.B99990087.pdb	5831.3726	-76977.69531	-0.71196
PPP3CA_2.B99990067.pdb	6035.8945	-76873.92969	-0.70126
PPP3CA_2.B99990071.pdb	5736.3828	-76846.4375	-0.69842
PPP3CA_2.B99990049.pdb	5761.1133	-76823.86719	-0.6961
PPP3CA_2.B99990091.pdb	5704.7466	-76812.67188	-0.69494
PPP3CA_2.B99990022.pdb	5602.1699	-76804.02344	-0.69405
PPP3CA_2.B99990065.pdb	5750.6733	-76794.32812	-0.69305
PPP3CA_2.B99990027.pdb	5557.5698	-76776.48438	-0.69121
PPP3CA_2.B99990015.pdb	5880.4131	-76769.86719	-0.69053
PPP3CA_2.B99990053.pdb	6066.3101	-76718.21094	-0.68521
PPP3CA_2.B99990076.pdb	5977.667	-76694.27344	-0.68274
PPP3CA_2.B99990019.pdb	5581.4897	-76677.45312	-0.681
PPP3CA_2.B99990041.pdb	5628.061	-76635.95312	-0.67673
PPP3CA_2.B99990048.pdb	5909.6953	-76610.09375	-0.67406
PPP3CA_2.B99990058.pdb	6830.0713	-76568.3125	-0.66975
PPP3CA_2.B99990083.pdb	5648.8262	-76566.64844	-0.66958
PPP3CA_2.B99990011.pdb	5888.2051	-76533.79688	-0.6662
PPP3CA_2.B99990016.pdb	6478.2568	-76470.73438	-0.65969
PPP3CA_2.B99990092.pdb	6140.8564	-76419.6875	-0.65443
PPP3CA_2.B99990042.pdb	6524.2852	-76394.29688	-0.65181
PPP3CA_2.B99990057.pdb	6112.041	-76367.46094	-0.64905
PPP3CA_2.B99990029.pdb	6061.5864	-76356.07031	-0.64787
PPP3CA_2.B99990009.pdb	6319.9229	-76350.33594	-0.64728
PPP3CA_2.B99990047.pdb	6629.0	-76343.94531	-0.64662
PPP3CA_2.B99990026.pdb	6310.8262	-76343.82812	-0.64661
PPP3CA_2.B99990024.pdb	6176.5845	-76342.6875	-0.64649
PPP3CA_2.B99990030.pdb	5978.6421	-76339.75781	-0.64619
PPP3CA_2.B99990012.pdb	6370.4761	-76320.39844	-0.6442
PPP3CA_2.B99990085.pdb	5865.0317	-76310.24219	-0.64315
PPP3CA_2.B99990014.pdb	6056.853	-76307.33594	-0.64285
PPP3CA_2.B99990002.pdb	6076.0337	-76289.35156	-0.641
PPP3CA_2.B99990010.pdb	6331.0864	-76283.14844	-0.64036
PPP3CA_2.B99990038.pdb	5972.3813	-76279.80469	-0.64001
PPP3CA_2.B99990063.pdb	6401.792	-76251.70312	-0.63711
