name	molpdf	DOPE score	Normalized DOPE score
UCK1_1.B99990037.pdb	1779.8169	-45741.4375	-0.94071
UCK1_1.B99990007.pdb	1875.2794	-45698.58203	-0.93338
UCK1_1.B99990025.pdb	1781.642	-45669.74219	-0.92844
UCK1_1.B99990089.pdb	1892.4636	-45668.41016	-0.92822
UCK1_1.B99990008.pdb	1804.3427	-45651.66406	-0.92535
UCK1_1.B99990055.pdb	1820.131	-45645.02344	-0.92421
UCK1_1.B99990015.pdb	1791.2874	-45621.75	-0.92023
UCK1_1.B99990053.pdb	1785.5245	-45611.12891	-0.91842
UCK1_1.B99990060.pdb	1887.6459	-45608.88672	-0.91803
UCK1_1.B99990033.pdb	1768.0918	-45607.59766	-0.91781
UCK1_1.B99990036.pdb	1827.4998	-45587.11328	-0.91431
UCK1_1.B99990032.pdb	1838.085	-45579.16797	-0.91295
UCK1_1.B99990086.pdb	1754.1316	-45578.30469	-0.9128
UCK1_1.B99990030.pdb	1782.6951	-45561.93359	-0.91
UCK1_1.B99990092.pdb	1799.9501	-45553.80078	-0.90861
UCK1_1.B99990062.pdb	1744.0864	-45548.28906	-0.90767
UCK1_1.B99990020.pdb	1873.3914	-45533.28125	-0.9051
UCK1_1.B99990026.pdb	1865.068	-45525.16797	-0.90371
UCK1_1.B99990018.pdb	1795.2804	-45521.08594	-0.90301
UCK1_1.B99990052.pdb	1739.2313	-45512.35156	-0.90152
UCK1_1.B99990004.pdb	1785.7533	-45501.53516	-0.89967
UCK1_1.B99990059.pdb	1936.1791	-45463.64062	-0.89319
UCK1_1.B99990097.pdb	1812.9054	-45462.17188	-0.89294
UCK1_1.B99990099.pdb	1856.8574	-45459.19922	-0.89243
UCK1_1.B99990081.pdb	1819.5895	-45439.5	-0.88906
UCK1_1.B99990017.pdb	2095.1387	-45420.625	-0.88583
UCK1_1.B99990005.pdb	1931.7209	-45392.51562	-0.88102
UCK1_1.B99990087.pdb	1960.1643	-45378.26172	-0.87858
UCK1_1.B99990029.pdb	2240.134	-45375.625	-0.87813
UCK1_1.B99990045.pdb	1898.5608	-45360.43359	-0.87553
UCK1_1.B99990080.pdb	2240.5664	-45355.72656	-0.87473
UCK1_1.B99990071.pdb	1819.9961	-45285.76172	-0.86276
UCK1_1.B99990039.pdb	1876.1909	-45274.88672	-0.8609
UCK1_1.B99990072.pdb	2049.4619	-45269.24609	-0.85993
UCK1_1.B99990009.pdb	2126.4844	-45246.82812	-0.8561
UCK1_1.B99990077.pdb	2055.5715	-45221.21875	-0.85172
UCK1_1.B99990050.pdb	2051.3147	-45215.71094	-0.85077
UCK1_1.B99990024.pdb	2013.6082	-45214.60938	-0.85059
UCK1_1.B99990049.pdb	1871.7434	-45185.93359	-0.84568
UCK1_1.B99990073.pdb	2016.4431	-45170.45703	-0.84303
UCK1_1.B99990098.pdb	1929.5322	-45161.54297	-0.84151
UCK1_1.B99990022.pdb	2025.4125	-45147.43359	-0.83909
UCK1_1.B99990047.pdb	2079.5232	-45143.54688	-0.83843
UCK1_1.B99990075.pdb	2561.2271	-45126.85156	-0.83557
UCK1_1.B99990058.pdb	2208.8228	-45121.73828	-0.8347
UCK1_1.B99990061.pdb	2257.5564	-45113.80859	-0.83334
UCK1_1.B99990096.pdb	2140.3379	-45105.05078	-0.83184
UCK1_1.B99990066.pdb	2118.6934	-45085.99609	-0.82858
UCK1_1.B99990034.pdb	2665.7329	-45065.98438	-0.82516
UCK1_1.B99990035.pdb	2139.4517	-45061.66406	-0.82442
UCK1_1.B99990078.pdb	2159.6938	-45022.63281	-0.81774
UCK1_1.B99990010.pdb	2382.9661	-45009.14062	-0.81544
UCK1_1.B99990031.pdb	2059.1816	-45004.99219	-0.81473
UCK1_1.B99990067.pdb	2737.1743	-45001.69531	-0.81416
UCK1_1.B99990016.pdb	2024.1194	-44988.01953	-0.81182
UCK1_1.B99990056.pdb	2048.0461	-44974.26172	-0.80947
UCK1_1.B99990012.pdb	2033.6875	-44956.80469	-0.80648
UCK1_1.B99990021.pdb	2665.4065	-44955.68359	-0.80629
UCK1_1.B99990100.pdb	2095.1709	-44920.75391	-0.80032
UCK1_1.B99990064.pdb	2237.5415	-44910.31641	-0.79853
UCK1_1.B99990014.pdb	2329.907	-44910.10938	-0.7985
UCK1_1.B99990082.pdb	2042.543	-44897.94141	-0.79641
UCK1_1.B99990095.pdb	2103.7373	-44888.85938	-0.79486
UCK1_1.B99990038.pdb	2307.1982	-44888.38281	-0.79478
UCK1_1.B99990046.pdb	2145.1287	-44882.29688	-0.79374
UCK1_1.B99990043.pdb	2599.7314	-44879.22266	-0.79321
UCK1_1.B99990079.pdb	2273.6252	-44871.16797	-0.79183
UCK1_1.B99990011.pdb	2306.4954	-44865.125	-0.7908
UCK1_1.B99990002.pdb	2284.7925	-44860.63672	-0.79003
UCK1_1.B99990051.pdb	2253.9441	-44860.5	-0.79001
UCK1_1.B99990063.pdb	2819.5425	-44814.26953	-0.7821
UCK1_1.B99990001.pdb	2111.7876	-44806.46875	-0.78077
UCK1_1.B99990057.pdb	2346.4541	-44803.625	-0.78028
UCK1_1.B99990070.pdb	2195.6013	-44798.19141	-0.77935
UCK1_1.B99990068.pdb	2776.189	-44794.77344	-0.77877
UCK1_1.B99990048.pdb	2442.0864	-44777.59375	-0.77583
UCK1_1.B99990040.pdb	2264.8889	-44740.16016	-0.76942
UCK1_1.B99990069.pdb	2295.7341	-44736.71875	-0.76883
UCK1_1.B99990093.pdb	2267.6028	-44722.625	-0.76642
UCK1_1.B99990091.pdb	2310.8606	-44700.07422	-0.76257
UCK1_1.B99990085.pdb	2355.8574	-44698.59766	-0.76231
UCK1_1.B99990065.pdb	2238.8994	-44698.0	-0.76221
UCK1_1.B99990084.pdb	2454.9263	-44666.53906	-0.75683
UCK1_1.B99990041.pdb	2718.4014	-44657.58203	-0.7553
UCK1_1.B99990094.pdb	2896.5239	-44634.14844	-0.75129
UCK1_1.B99990044.pdb	2827.4302	-44619.75	-0.74882
UCK1_1.B99990013.pdb	2611.074	-44608.5625	-0.74691
UCK1_1.B99990076.pdb	2366.3267	-44589.01562	-0.74357
UCK1_1.B99990027.pdb	2622.8474	-44554.53516	-0.73767
UCK1_1.B99990090.pdb	2681.3743	-44553.42188	-0.73748
UCK1_1.B99990003.pdb	2422.9846	-44525.66406	-0.73273
UCK1_1.B99990083.pdb	2800.0657	-44525.24609	-0.73266
UCK1_1.B99990019.pdb	2310.1799	-44524.40625	-0.73251
UCK1_1.B99990023.pdb	2426.3906	-44468.875	-0.72302
UCK1_1.B99990006.pdb	2187.3892	-44467.64062	-0.7228
UCK1_1.B99990074.pdb	2333.408	-44440.59375	-0.71818
UCK1_1.B99990088.pdb	2268.002	-44437.10156	-0.71758
UCK1_1.B99990028.pdb	2824.7917	-44367.21094	-0.70562
UCK1_1.B99990054.pdb	2395.2627	-44352.05859	-0.70303
UCK1_1.B99990042.pdb	2652.5535	-43928.27344	-0.63054
