name	molpdf	DOPE score	Normalized DOPE score
RXRB_3.B99990037.pdb	6685.7148	-70648.27344	0.48973
RXRB_3.B99990007.pdb	6803.9092	-70457.5	0.50641
RXRB_3.B99990060.pdb	6830.9941	-70372.58594	0.51383
RXRB_3.B99990063.pdb	6693.1646	-70347.46875	0.51603
RXRB_3.B99990061.pdb	6703.7905	-70327.75	0.51775
RXRB_3.B99990004.pdb	6766.3247	-70268.39844	0.52294
RXRB_3.B99990054.pdb	6903.791	-70185.75781	0.53017
RXRB_3.B99990014.pdb	6800.2886	-70114.30469	0.53642
RXRB_3.B99990019.pdb	6880.4653	-70084.85938	0.53899
RXRB_3.B99990003.pdb	6973.8359	-70084.34375	0.53903
RXRB_3.B99990098.pdb	7317.7817	-70081.63281	0.53927
RXRB_3.B99990041.pdb	6668.6265	-70067.33594	0.54052
RXRB_3.B99990006.pdb	6826.6489	-70048.75781	0.54215
RXRB_3.B99990001.pdb	7152.8223	-70036.46875	0.54322
RXRB_3.B99990076.pdb	7215.9224	-70024.42188	0.54427
RXRB_3.B99990067.pdb	6683.9961	-70010.11719	0.54552
RXRB_3.B99990053.pdb	6761.8525	-70004.76562	0.54599
RXRB_3.B99990073.pdb	7451.9541	-70004.03906	0.54606
RXRB_3.B99990079.pdb	7089.3013	-69987.95312	0.54746
RXRB_3.B99990026.pdb	6955.3296	-69987.78125	0.54748
RXRB_3.B99990075.pdb	6700.4302	-69974.89844	0.5486
RXRB_3.B99990025.pdb	6668.6621	-69973.67188	0.54871
RXRB_3.B99990033.pdb	6760.8438	-69968.04688	0.5492
RXRB_3.B99990071.pdb	6712.7124	-69949.19531	0.55085
RXRB_3.B99990078.pdb	6634.3667	-69932.89062	0.55228
RXRB_3.B99990082.pdb	7547.3247	-69930.64844	0.55247
RXRB_3.B99990059.pdb	7049.0728	-69928.14844	0.55269
RXRB_3.B99990051.pdb	7074.6929	-69924.25781	0.55303
RXRB_3.B99990020.pdb	6742.8257	-69915.69531	0.55378
RXRB_3.B99990062.pdb	6857.1572	-69906.10938	0.55462
RXRB_3.B99990012.pdb	6959.9458	-69897.03906	0.55541
RXRB_3.B99990097.pdb	6740.9277	-69876.15625	0.55724
RXRB_3.B99990045.pdb	7045.0728	-69853.03125	0.55926
RXRB_3.B99990090.pdb	7157.9004	-69835.84375	0.56076
RXRB_3.B99990015.pdb	6675.3877	-69827.10156	0.56153
RXRB_3.B99990074.pdb	7071.5298	-69822.30469	0.56195
RXRB_3.B99990056.pdb	6802.9878	-69815.96094	0.5625
RXRB_3.B99990085.pdb	7104.0669	-69795.20312	0.56432
RXRB_3.B99990009.pdb	6891.2349	-69781.76562	0.56549
RXRB_3.B99990084.pdb	7209.6562	-69766.36719	0.56684
RXRB_3.B99990018.pdb	6738.748	-69761.74219	0.56724
RXRB_3.B99990083.pdb	7034.1934	-69757.33594	0.56763
RXRB_3.B99990068.pdb	7159.8633	-69740.82812	0.56907
RXRB_3.B99990050.pdb	6861.937	-69740.35156	0.56911
RXRB_3.B99990080.pdb	6953.1982	-69735.71094	0.56952
RXRB_3.B99990086.pdb	7249.9883	-69724.78906	0.57047
RXRB_3.B99990072.pdb	7236.1782	-69722.75	0.57065
RXRB_3.B99990057.pdb	6840.7217	-69707.54688	0.57198
RXRB_3.B99990040.pdb	6870.8955	-69695.75	0.57301
RXRB_3.B99990092.pdb	7090.231	-69675.60938	0.57477
RXRB_3.B99990046.pdb	6993.5249	-69650.79688	0.57694
RXRB_3.B99990096.pdb	6731.2271	-69638.39844	0.57803
RXRB_3.B99990034.pdb	6884.8369	-69633.57812	0.57845
RXRB_3.B99990028.pdb	6888.4756	-69633.14844	0.57848
RXRB_3.B99990023.pdb	6720.1206	-69632.88281	0.57851
RXRB_3.B99990011.pdb	6691.5801	-69629.10938	0.57884
RXRB_3.B99990048.pdb	7132.5439	-69625.625	0.57914
RXRB_3.B99990064.pdb	7169.1328	-69590.25781	0.58223
RXRB_3.B99990024.pdb	6984.4971	-69584.60938	0.58273
RXRB_3.B99990029.pdb	6939.1787	-69581.80469	0.58297
RXRB_3.B99990099.pdb	6719.5513	-69579.8125	0.58315
RXRB_3.B99990070.pdb	7093.0708	-69566.92969	0.58427
RXRB_3.B99990005.pdb	7417.7036	-69554.57812	0.58535
RXRB_3.B99990093.pdb	7506.0449	-69554.34375	0.58537
RXRB_3.B99990002.pdb	7674.293	-69549.1875	0.58583
RXRB_3.B99990010.pdb	7236.3101	-69545.64844	0.58614
RXRB_3.B99990038.pdb	7010.6343	-69543.45312	0.58633
RXRB_3.B99990094.pdb	7003.1045	-69539.07812	0.58671
RXRB_3.B99990027.pdb	6930.2061	-69539.03125	0.58671
RXRB_3.B99990100.pdb	6760.7441	-69537.85156	0.58682
RXRB_3.B99990042.pdb	6676.5142	-69537.0625	0.58689
RXRB_3.B99990032.pdb	6845.6006	-69531.46875	0.58738
RXRB_3.B99990055.pdb	7242.6553	-69468.75	0.59286
RXRB_3.B99990095.pdb	7060.2085	-69463.60938	0.59331
RXRB_3.B99990044.pdb	6843.9336	-69435.14844	0.5958
RXRB_3.B99990008.pdb	7038.8125	-69430.75	0.59618
RXRB_3.B99990065.pdb	7741.3818	-69430.21094	0.59623
RXRB_3.B99990089.pdb	7218.5601	-69392.17188	0.59955
RXRB_3.B99990031.pdb	6980.8198	-69379.20312	0.60069
RXRB_3.B99990036.pdb	6993.459	-69369.625	0.60153
RXRB_3.B99990035.pdb	7338.7231	-69369.21875	0.60156
RXRB_3.B99990066.pdb	6769.3408	-69366.02344	0.60184
RXRB_3.B99990022.pdb	7124.4648	-69346.65625	0.60353
RXRB_3.B99990052.pdb	6964.019	-69345.4375	0.60364
RXRB_3.B99990088.pdb	7162.8086	-69343.55469	0.60381
RXRB_3.B99990087.pdb	7243.0947	-69316.14062	0.6062
RXRB_3.B99990049.pdb	7005.4844	-69313.0	0.60648
RXRB_3.B99990039.pdb	7170.4502	-69272.25781	0.61004
RXRB_3.B99990021.pdb	6875.6567	-69266.58594	0.61053
RXRB_3.B99990077.pdb	7893.5581	-69253.17188	0.61171
RXRB_3.B99990069.pdb	6903.4795	-69242.85938	0.61261
RXRB_3.B99990081.pdb	7472.7549	-69157.17969	0.6201
RXRB_3.B99990016.pdb	7202.123	-69119.65625	0.62338
RXRB_3.B99990017.pdb	7200.7495	-69115.91406	0.62371
RXRB_3.B99990047.pdb	6987.9531	-69111.91406	0.62406
RXRB_3.B99990030.pdb	8146.6099	-69052.95312	0.62921
RXRB_3.B99990058.pdb	6930.189	-68964.38281	0.63696
RXRB_3.B99990091.pdb	6863.5142	-68896.25781	0.64291
RXRB_3.B99990043.pdb	6778.6904	-68811.17188	0.65035
RXRB_3.B99990013.pdb	7076.561	-68773.40625	0.65366
