name	molpdf	DOPE score	Normalized DOPE score
UCK1_3.B99990017.pdb	1846.5353	-54984.4375	-1.53591
UCK1_3.B99990085.pdb	1840.1702	-54678.22266	-1.48718
UCK1_3.B99990056.pdb	1802.2625	-54604.875	-1.4755
UCK1_3.B99990047.pdb	1787.3069	-54577.32812	-1.47112
UCK1_3.B99990034.pdb	1895.3229	-54576.21094	-1.47094
UCK1_3.B99990065.pdb	1838.9111	-54574.66797	-1.4707
UCK1_3.B99990009.pdb	1774.0289	-54567.05078	-1.46948
UCK1_3.B99990026.pdb	1891.9961	-54541.27344	-1.46538
UCK1_3.B99990049.pdb	1750.7412	-54538.97656	-1.46502
UCK1_3.B99990015.pdb	1815.9087	-54534.11328	-1.46424
UCK1_3.B99990068.pdb	1820.4432	-54525.53516	-1.46288
UCK1_3.B99990041.pdb	1751.4066	-54515.70312	-1.46131
UCK1_3.B99990008.pdb	1811.9001	-54448.27344	-1.45058
UCK1_3.B99990095.pdb	1874.8556	-54403.02344	-1.44338
UCK1_3.B99990098.pdb	1773.0453	-54392.84766	-1.44176
UCK1_3.B99990086.pdb	1836.2903	-54384.03516	-1.44036
UCK1_3.B99990033.pdb	1892.235	-54382.94922	-1.44018
UCK1_3.B99990090.pdb	1883.28	-54382.02734	-1.44004
UCK1_3.B99990040.pdb	1897.4374	-54379.84375	-1.43969
UCK1_3.B99990035.pdb	1831.297	-54353.77734	-1.43554
UCK1_3.B99990071.pdb	1850.3401	-54277.64844	-1.42343
UCK1_3.B99990016.pdb	1879.3943	-54251.06641	-1.4192
UCK1_3.B99990067.pdb	3006.0264	-54242.56641	-1.41784
UCK1_3.B99990073.pdb	2146.7388	-54126.77734	-1.39941
UCK1_3.B99990011.pdb	2164.8201	-54109.125	-1.39661
UCK1_3.B99990062.pdb	2516.5347	-54096.77734	-1.39464
UCK1_3.B99990094.pdb	2139.5142	-54077.97656	-1.39165
UCK1_3.B99990057.pdb	2398.8306	-54061.57422	-1.38904
UCK1_3.B99990080.pdb	2248.3271	-54054.07422	-1.38784
UCK1_3.B99990083.pdb	2528.0879	-54040.35547	-1.38566
UCK1_3.B99990087.pdb	2522.9297	-53947.01562	-1.37081
UCK1_3.B99990079.pdb	3097.0078	-53935.17969	-1.36892
UCK1_3.B99990097.pdb	2360.3455	-53912.82422	-1.36536
UCK1_3.B99990002.pdb	2420.8286	-53896.39844	-1.36275
