name	molpdf	DOPE score	Normalized DOPE score
BCL2L1_3.B99990019.pdb	2442.3496	-18648.96484	0.54112
BCL2L1_3.B99990002.pdb	2581.9534	-18478.41211	0.5883
BCL2L1_3.B99990070.pdb	2465.7722	-18446.66406	0.59708
BCL2L1_3.B99990082.pdb	2515.6733	-18437.73828	0.59955
BCL2L1_3.B99990045.pdb	2481.5977	-18393.4082	0.61182
BCL2L1_3.B99990080.pdb	2432.0361	-18381.14844	0.61521
BCL2L1_3.B99990039.pdb	2540.5405	-18379.80273	0.61558
BCL2L1_3.B99990066.pdb	2510.0947	-18358.22852	0.62155
BCL2L1_3.B99990032.pdb	2505.032	-18322.28516	0.63149
BCL2L1_3.B99990025.pdb	2464.126	-18309.98242	0.6349
BCL2L1_3.B99990048.pdb	2481.9536	-18294.28906	0.63924
BCL2L1_3.B99990063.pdb	2602.801	-18293.21094	0.63954
BCL2L1_3.B99990044.pdb	2439.6404	-18285.73047	0.64161
BCL2L1_3.B99990015.pdb	2612.1575	-18281.78516	0.6427
BCL2L1_3.B99990067.pdb	2568.6306	-18273.73047	0.64493
BCL2L1_3.B99990022.pdb	2474.4712	-18264.88281	0.64737
BCL2L1_3.B99990096.pdb	2529.0044	-18255.19727	0.65005
BCL2L1_3.B99990006.pdb	2539.845	-18250.63672	0.65132
BCL2L1_3.B99990100.pdb	2643.5098	-18241.62109	0.65381
BCL2L1_3.B99990085.pdb	2505.3799	-18228.33984	0.65748
BCL2L1_3.B99990052.pdb	2453.6924	-18216.89648	0.66065
BCL2L1_3.B99990088.pdb	2419.5532	-18191.85742	0.66758
BCL2L1_3.B99990046.pdb	2529.5913	-18186.26953	0.66912
BCL2L1_3.B99990099.pdb	2492.2642	-18185.85742	0.66924
BCL2L1_3.B99990087.pdb	2493.8853	-18175.57812	0.67208
BCL2L1_3.B99990059.pdb	2440.0701	-18171.68945	0.67316
BCL2L1_3.B99990079.pdb	2571.051	-18165.17383	0.67496
BCL2L1_3.B99990029.pdb	2540.1479	-18164.36328	0.67518
BCL2L1_3.B99990008.pdb	2485.4614	-18159.27344	0.67659
BCL2L1_3.B99990010.pdb	2427.1399	-18149.89453	0.67919
BCL2L1_3.B99990038.pdb	2501.825	-18148.80859	0.67949
BCL2L1_3.B99990056.pdb	2463.8901	-18144.74219	0.68061
BCL2L1_3.B99990094.pdb	2453.6631	-18129.93555	0.68471
BCL2L1_3.B99990077.pdb	2514.9602	-18120.26953	0.68738
BCL2L1_3.B99990062.pdb	2485.7766	-18119.28516	0.68765
BCL2L1_3.B99990030.pdb	2697.8892	-18116.82812	0.68833
BCL2L1_3.B99990093.pdb	2540.5876	-18115.58789	0.68868
BCL2L1_3.B99990035.pdb	2554.8535	-18109.25586	0.69043
BCL2L1_3.B99990003.pdb	2802.7859	-18105.13672	0.69157
BCL2L1_3.B99990043.pdb	2517.1375	-18103.63281	0.69198
BCL2L1_3.B99990027.pdb	2476.5491	-18100.99609	0.69271
BCL2L1_3.B99990049.pdb	2474.6887	-18100.29883	0.69291
BCL2L1_3.B99990013.pdb	2671.2803	-18097.16211	0.69377
BCL2L1_3.B99990072.pdb	2504.3188	-18096.45117	0.69397
BCL2L1_3.B99990018.pdb	2501.9072	-18094.8457	0.69441
BCL2L1_3.B99990023.pdb	2513.8467	-18094.8457	0.69441
BCL2L1_3.B99990084.pdb	2572.0522	-18092.08984	0.69518
BCL2L1_3.B99990064.pdb	2729.4338	-18067.9082	0.70187
BCL2L1_3.B99990057.pdb	2457.7451	-18066.89648	0.70215
BCL2L1_3.B99990076.pdb	2564.2856	-18044.48828	0.70835
BCL2L1_3.B99990058.pdb	2601.1541	-18041.23828	0.70924
BCL2L1_3.B99990017.pdb	2474.0764	-18027.5293	0.71304
BCL2L1_3.B99990092.pdb	2586.6924	-18023.70508	0.7141
BCL2L1_3.B99990071.pdb	2434.6611	-18015.01953	0.7165
BCL2L1_3.B99990037.pdb	2499.7961	-18008.30859	0.71835
