name	molpdf	DOPE score	Normalized DOPE score
PPP3CA_1.B99990072.pdb	2903.981	-75198.80469	-0.6367
PPP3CA_1.B99990061.pdb	2856.3342	-75190.47656	-0.63583
PPP3CA_1.B99990018.pdb	2887.7737	-75185.60156	-0.63532
PPP3CA_1.B99990058.pdb	2775.2859	-75128.32812	-0.62933
PPP3CA_1.B99990029.pdb	2818.8801	-75123.39062	-0.62881
PPP3CA_1.B99990100.pdb	2840.4946	-75121.83594	-0.62865
PPP3CA_1.B99990049.pdb	2778.2937	-75117.1875	-0.62817
PPP3CA_1.B99990095.pdb	2873.9377	-75109.11719	-0.62732
PPP3CA_1.B99990032.pdb	2939.3625	-75105.27344	-0.62692
PPP3CA_1.B99990003.pdb	2848.0076	-75086.33594	-0.62494
PPP3CA_1.B99990069.pdb	2826.969	-75067.3125	-0.62295
PPP3CA_1.B99990094.pdb	2848.7861	-75024.47656	-0.61847
PPP3CA_1.B99990084.pdb	2927.293	-75000.98438	-0.61601
PPP3CA_1.B99990021.pdb	2914.9888	-74997.05469	-0.6156
PPP3CA_1.B99990045.pdb	3712.2229	-74985.10156	-0.61435
PPP3CA_1.B99990011.pdb	3010.9387	-74966.51562	-0.6124
PPP3CA_1.B99990060.pdb	2757.9656	-74952.58594	-0.61095
PPP3CA_1.B99990053.pdb	2924.6982	-74946.55469	-0.61032
PPP3CA_1.B99990039.pdb	3081.0527	-74941.89844	-0.60983
PPP3CA_1.B99990002.pdb	2931.4268	-74937.78125	-0.6094
PPP3CA_1.B99990035.pdb	3378.981	-74917.61719	-0.60729
PPP3CA_1.B99990048.pdb	2774.5986	-74898.8125	-0.60532
PPP3CA_1.B99990047.pdb	3062.4961	-74851.60938	-0.60038
PPP3CA_1.B99990046.pdb	3049.6379	-74807.60938	-0.59578
PPP3CA_1.B99990098.pdb	3698.2827	-74765.55469	-0.59138
PPP3CA_1.B99990001.pdb	3503.0251	-74754.0	-0.59017
PPP3CA_1.B99990036.pdb	3550.418	-74751.05469	-0.58986
PPP3CA_1.B99990007.pdb	3036.4888	-74734.96875	-0.58818
PPP3CA_1.B99990027.pdb	2850.7739	-74711.86719	-0.58576
PPP3CA_1.B99990033.pdb	2929.427	-74656.83594	-0.58001
PPP3CA_1.B99990062.pdb	3835.1235	-74622.35938	-0.5764
PPP3CA_1.B99990056.pdb	3219.322	-74619.10156	-0.57606
PPP3CA_1.B99990044.pdb	3040.114	-74614.3125	-0.57556
PPP3CA_1.B99990057.pdb	3178.3914	-74566.96094	-0.57061
PPP3CA_1.B99990050.pdb	3481.6619	-74544.50781	-0.56826
PPP3CA_1.B99990081.pdb	3391.1162	-74534.83594	-0.56724
PPP3CA_1.B99990099.pdb	3148.9204	-74513.24219	-0.56499
PPP3CA_1.B99990073.pdb	3308.5229	-74506.25	-0.56425
PPP3CA_1.B99990005.pdb	3481.5945	-74498.01562	-0.56339
PPP3CA_1.B99990006.pdb	3353.7439	-74484.64062	-0.56199
PPP3CA_1.B99990096.pdb	4002.6755	-74474.71094	-0.56096
PPP3CA_1.B99990091.pdb	3564.7207	-74429.99219	-0.55628
PPP3CA_1.B99990078.pdb	3380.7795	-74415.28906	-0.55474
PPP3CA_1.B99990041.pdb	3519.0718	-74405.22656	-0.55369
PPP3CA_1.B99990097.pdb	3291.4817	-74354.375	-0.54837
PPP3CA_1.B99990019.pdb	3536.4751	-74349.125	-0.54782
PPP3CA_1.B99990070.pdb	3786.1089	-74344.78125	-0.54736
PPP3CA_1.B99990079.pdb	3214.4509	-74326.05469	-0.5454
PPP3CA_1.B99990017.pdb	3263.6345	-74299.03125	-0.54258
PPP3CA_1.B99990065.pdb	3044.677	-74281.99219	-0.54079
PPP3CA_1.B99990013.pdb	3772.8015	-74276.91406	-0.54026
PPP3CA_1.B99990074.pdb	3158.9019	-74222.91406	-0.53461
PPP3CA_1.B99990024.pdb	3233.3123	-74222.875	-0.53461
PPP3CA_1.B99990026.pdb	3549.4673	-74212.01562	-0.53347
PPP3CA_1.B99990031.pdb	3815.2588	-74195.89062	-0.53179
PPP3CA_1.B99990076.pdb	3340.8499	-74195.75	-0.53177
PPP3CA_1.B99990090.pdb	4057.4678	-74163.80469	-0.52843
PPP3CA_1.B99990034.pdb	3696.7993	-74131.52344	-0.52505
PPP3CA_1.B99990023.pdb	3072.0544	-74114.30469	-0.52325
PPP3CA_1.B99990092.pdb	4051.2778	-74091.8125	-0.5209
PPP3CA_1.B99990067.pdb	3752.6804	-74049.83594	-0.51651
PPP3CA_1.B99990010.pdb	3939.1948	-74027.33594	-0.51415
PPP3CA_1.B99990059.pdb	3767.792	-74025.35156	-0.51395
PPP3CA_1.B99990015.pdb	4039.2764	-74024.02344	-0.51381
PPP3CA_1.B99990068.pdb	3553.4128	-73980.3125	-0.50924
PPP3CA_1.B99990037.pdb	3439.9648	-73972.0625	-0.50837
PPP3CA_1.B99990016.pdb	4063.7781	-73959.57031	-0.50707
PPP3CA_1.B99990083.pdb	3298.2214	-73957.14062	-0.50681
PPP3CA_1.B99990064.pdb	4235.8877	-73935.91406	-0.50459
PPP3CA_1.B99990020.pdb	3820.6675	-73920.6875	-0.503
PPP3CA_1.B99990088.pdb	4167.8457	-73912.73438	-0.50217
PPP3CA_1.B99990030.pdb	4004.2903	-73910.40625	-0.50192
PPP3CA_1.B99990004.pdb	3786.3818	-73891.89062	-0.49999
PPP3CA_1.B99990085.pdb	3819.6438	-73875.60938	-0.49828
PPP3CA_1.B99990082.pdb	3542.1509	-73832.3125	-0.49375
PPP3CA_1.B99990080.pdb	3715.3914	-73831.48438	-0.49367
PPP3CA_1.B99990012.pdb	3540.4851	-73796.5625	-0.49001
PPP3CA_1.B99990071.pdb	4116.769	-73795.99219	-0.48995
PPP3CA_1.B99990054.pdb	4241.915	-73767.98438	-0.48702
PPP3CA_1.B99990093.pdb	4392.3149	-73765.00781	-0.48671
PPP3CA_1.B99990042.pdb	3653.8579	-73764.6875	-0.48668
PPP3CA_1.B99990043.pdb	4885.5542	-73755.19531	-0.48569
PPP3CA_1.B99990075.pdb	3613.5098	-73745.89062	-0.48471
PPP3CA_1.B99990052.pdb	3975.0964	-73689.25	-0.47879
PPP3CA_1.B99990055.pdb	4264.4272	-73683.89062	-0.47823
PPP3CA_1.B99990009.pdb	3994.2385	-73682.51562	-0.47808
PPP3CA_1.B99990014.pdb	3466.4014	-73663.34375	-0.47608
PPP3CA_1.B99990077.pdb	3823.9985	-73627.28125	-0.4723
PPP3CA_1.B99990086.pdb	3906.7888	-73624.95312	-0.47206
PPP3CA_1.B99990063.pdb	3781.1138	-73580.74219	-0.46744
PPP3CA_1.B99990087.pdb	4148.6152	-73554.32812	-0.46467
PPP3CA_1.B99990028.pdb	3877.9609	-73532.22656	-0.46236
PPP3CA_1.B99990051.pdb	4191.0894	-73520.64844	-0.46115
PPP3CA_1.B99990025.pdb	4015.2202	-73483.28906	-0.45724
PPP3CA_1.B99990089.pdb	3882.9944	-73436.21094	-0.45232
PPP3CA_1.B99990038.pdb	3644.3831	-73407.47656	-0.44931
PPP3CA_1.B99990066.pdb	4062.1663	-73395.45312	-0.44805
PPP3CA_1.B99990022.pdb	4412.0215	-73347.75	-0.44306
PPP3CA_1.B99990008.pdb	4413.8628	-73191.07031	-0.42667
PPP3CA_1.B99990040.pdb	4408.5562	-72994.70312	-0.40613
