name	molpdf	DOPE score	Normalized DOPE score
MVK_2.B99990036.pdb	4002.0659	-84336.48438	-0.82144
MVK_2.B99990046.pdb	4015.7002	-84255.80469	-0.81365
MVK_2.B99990007.pdb	3954.8347	-84238.84375	-0.81202
MVK_2.B99990065.pdb	4015.959	-84229.50781	-0.81111
MVK_2.B99990040.pdb	4132.5288	-84220.40625	-0.81024
MVK_2.B99990001.pdb	4066.3975	-84181.97656	-0.80653
MVK_2.B99990076.pdb	3960.1436	-84143.23438	-0.80279
MVK_2.B99990063.pdb	4051.7766	-84138.59375	-0.80234
MVK_2.B99990050.pdb	4090.4338	-84134.22656	-0.80192
MVK_2.B99990045.pdb	3965.8125	-84125.57031	-0.80109
MVK_2.B99990096.pdb	3998.0691	-84104.29688	-0.79903
MVK_2.B99990077.pdb	4079.5613	-84094.64844	-0.7981
MVK_2.B99990097.pdb	4056.3125	-84090.79688	-0.79773
MVK_2.B99990055.pdb	4039.6184	-84087.07031	-0.79737
MVK_2.B99990025.pdb	3958.3501	-84083.59375	-0.79704
MVK_2.B99990082.pdb	4027.0063	-84080.01562	-0.79669
MVK_2.B99990035.pdb	3992.0229	-84063.74219	-0.79512
MVK_2.B99990091.pdb	4102.2017	-84059.78906	-0.79474
MVK_2.B99990006.pdb	4041.969	-84053.42188	-0.79412
MVK_2.B99990072.pdb	3944.4832	-84048.86719	-0.79369
MVK_2.B99990056.pdb	4026.165	-84044.82812	-0.7933
MVK_2.B99990079.pdb	3960.7959	-84025.94531	-0.79147
MVK_2.B99990047.pdb	4066.3594	-84022.25	-0.79112
MVK_2.B99990085.pdb	4163.4575	-84015.82031	-0.7905
MVK_2.B99990009.pdb	4062.2131	-84014.10938	-0.79033
MVK_2.B99990074.pdb	4116.1875	-84004.40625	-0.7894
MVK_2.B99990042.pdb	4039.553	-83999.15625	-0.78889
MVK_2.B99990061.pdb	3922.0579	-83998.125	-0.78879
MVK_2.B99990039.pdb	4066.4946	-83986.41406	-0.78766
MVK_2.B99990086.pdb	4192.9995	-83984.85156	-0.78751
MVK_2.B99990062.pdb	3896.2173	-83984.55469	-0.78748
MVK_2.B99990060.pdb	3980.0754	-83973.36719	-0.7864
MVK_2.B99990027.pdb	4117.9668	-83969.875	-0.78606
MVK_2.B99990026.pdb	4010.3645	-83961.0	-0.78521
MVK_2.B99990094.pdb	4260.1709	-83960.85156	-0.78519
MVK_2.B99990053.pdb	4023.0586	-83953.5625	-0.78449
MVK_2.B99990033.pdb	4266.3564	-83946.83594	-0.78384
MVK_2.B99990067.pdb	4100.2207	-83927.52344	-0.78198
MVK_2.B99990052.pdb	4137.2085	-83924.625	-0.7817
MVK_2.B99990093.pdb	4126.7231	-83905.74219	-0.77988
MVK_2.B99990034.pdb	4053.7429	-83905.46875	-0.77985
MVK_2.B99990024.pdb	4224.4199	-83893.03906	-0.77865
MVK_2.B99990038.pdb	4097.4175	-83889.32812	-0.77829
MVK_2.B99990010.pdb	4217.23	-83878.8125	-0.77728
MVK_2.B99990087.pdb	4377.4985	-83878.01562	-0.7772
MVK_2.B99990044.pdb	4215.1406	-83871.14844	-0.77654
MVK_2.B99990100.pdb	4022.7317	-83863.65625	-0.77581
MVK_2.B99990043.pdb	4159.5352	-83848.10156	-0.77431
MVK_2.B99990081.pdb	4110.6685	-83841.96094	-0.77372
MVK_2.B99990051.pdb	4236.7319	-83841.35938	-0.77366
MVK_2.B99990083.pdb	4220.4355	-83837.19531	-0.77326
MVK_2.B99990084.pdb	4054.8816	-83831.74219	-0.77274
MVK_2.B99990004.pdb	4130.5195	-83812.34375	-0.77086
MVK_2.B99990008.pdb	4122.3096	-83810.67969	-0.7707
MVK_2.B99990099.pdb	4160.5723	-83805.10156	-0.77017
MVK_2.B99990041.pdb	4070.2131	-83798.47656	-0.76953
MVK_2.B99990015.pdb	4212.0508	-83797.42969	-0.76942
MVK_2.B99990090.pdb	4053.6414	-83789.40625	-0.76865
MVK_2.B99990002.pdb	4026.8354	-83781.28906	-0.76787
MVK_2.B99990070.pdb	4141.7905	-83770.14062	-0.76679
MVK_2.B99990023.pdb	3949.9897	-83761.23438	-0.76593
MVK_2.B99990048.pdb	4150.5684	-83756.02344	-0.76543
MVK_2.B99990068.pdb	3931.1733	-83738.09375	-0.7637
MVK_2.B99990057.pdb	4292.9009	-83734.92969	-0.76339
MVK_2.B99990059.pdb	4402.1074	-83727.9375	-0.76272
MVK_2.B99990031.pdb	4275.0752	-83721.30469	-0.76208
MVK_2.B99990037.pdb	4061.2324	-83687.48438	-0.75882
MVK_2.B99990064.pdb	4123.5386	-83685.71875	-0.75865
MVK_2.B99990075.pdb	4097.4478	-83681.26562	-0.75822
MVK_2.B99990012.pdb	4247.7651	-83680.63281	-0.75816
MVK_2.B99990089.pdb	4345.3081	-83653.23438	-0.75551
MVK_2.B99990073.pdb	4044.3813	-83649.96094	-0.7552
MVK_2.B99990080.pdb	4141.8521	-83647.47656	-0.75496
MVK_2.B99990030.pdb	4099.4014	-83643.14062	-0.75454
MVK_2.B99990032.pdb	4142.8438	-83642.64844	-0.75449
MVK_2.B99990066.pdb	4006.8687	-83638.78125	-0.75412
MVK_2.B99990017.pdb	4264.6353	-83638.24219	-0.75407
MVK_2.B99990058.pdb	4189.4966	-83634.89844	-0.75374
MVK_2.B99990069.pdb	4242.4482	-83617.86719	-0.7521
MVK_2.B99990049.pdb	4119.623	-83617.83594	-0.7521
MVK_2.B99990071.pdb	4134.2148	-83605.5625	-0.75091
MVK_2.B99990078.pdb	4214.1675	-83564.875	-0.74699
MVK_2.B99990005.pdb	4269.7129	-83558.83594	-0.7464
MVK_2.B99990014.pdb	4271.4341	-83535.6875	-0.74417
MVK_2.B99990054.pdb	4463.6118	-83492.20312	-0.73997
MVK_2.B99990088.pdb	4076.5742	-83481.46094	-0.73894
MVK_2.B99990022.pdb	4224.9736	-83474.0	-0.73822
MVK_2.B99990016.pdb	4297.8994	-83399.0625	-0.73099
MVK_2.B99990095.pdb	4243.3228	-83367.64844	-0.72796
MVK_2.B99990018.pdb	4108.3774	-83345.16406	-0.72579
MVK_2.B99990013.pdb	4487.2441	-83340.34375	-0.72532
MVK_2.B99990021.pdb	4234.1611	-83332.19531	-0.72454
MVK_2.B99990092.pdb	4393.1177	-83330.64062	-0.72439
MVK_2.B99990011.pdb	4268.749	-83328.9375	-0.72422
MVK_2.B99990019.pdb	4204.2012	-83326.44531	-0.72398
MVK_2.B99990029.pdb	4283.0474	-83323.9375	-0.72374
MVK_2.B99990098.pdb	4400.9038	-83241.52344	-0.71579
MVK_2.B99990020.pdb	4176.9702	-83236.13281	-0.71527
MVK_2.B99990028.pdb	4224.5488	-83108.875	-0.70299
MVK_2.B99990003.pdb	4294.4692	-82892.17969	-0.68208
