name	molpdf	DOPE score	Normalized DOPE score
RXRB_2.B99990096.pdb	4038.8169	-81475.28125	0.1464
RXRB_2.B99990039.pdb	3906.3594	-81419.88281	0.15073
RXRB_2.B99990092.pdb	3742.2554	-81395.51562	0.15264
RXRB_2.B99990009.pdb	3746.3862	-81361.20312	0.15532
RXRB_2.B99990043.pdb	3993.7222	-81331.0	0.15768
RXRB_2.B99990022.pdb	3848.5632	-81306.45312	0.1596
RXRB_2.B99990058.pdb	4263.2378	-81294.07812	0.16056
RXRB_2.B99990091.pdb	3587.4221	-81283.36719	0.1614
RXRB_2.B99990078.pdb	3661.5415	-81236.04688	0.1651
RXRB_2.B99990031.pdb	3819.8101	-81169.07031	0.17034
RXRB_2.B99990075.pdb	3881.4822	-81155.07031	0.17143
RXRB_2.B99990054.pdb	4676.6255	-81118.45312	0.17429
RXRB_2.B99990048.pdb	4733.9014	-81089.78125	0.17653
RXRB_2.B99990016.pdb	3822.0613	-81074.29688	0.17774
RXRB_2.B99990035.pdb	3823.4004	-81065.78125	0.17841
RXRB_2.B99990057.pdb	3757.5591	-81063.8125	0.17856
RXRB_2.B99990013.pdb	4424.2002	-81062.75	0.17865
RXRB_2.B99990025.pdb	3704.4883	-81033.86719	0.18091
RXRB_2.B99990004.pdb	3915.4272	-80999.02344	0.18363
RXRB_2.B99990006.pdb	3928.0815	-80997.0625	0.18378
RXRB_2.B99990024.pdb	4053.0828	-80983.28906	0.18486
RXRB_2.B99990085.pdb	3930.4268	-80945.96875	0.18778
RXRB_2.B99990064.pdb	4099.5791	-80943.64062	0.18796
RXRB_2.B99990093.pdb	3962.894	-80917.19531	0.19003
RXRB_2.B99990023.pdb	3946.3528	-80878.24219	0.19307
RXRB_2.B99990060.pdb	4275.8784	-80820.85156	0.19756
RXRB_2.B99990030.pdb	4004.342	-80809.47656	0.19845
RXRB_2.B99990066.pdb	4103.1069	-80807.52344	0.1986
RXRB_2.B99990094.pdb	4047.6128	-80807.34375	0.19861
RXRB_2.B99990026.pdb	3960.4226	-80780.16406	0.20074
RXRB_2.B99990068.pdb	3958.571	-80775.42188	0.20111
RXRB_2.B99990005.pdb	4205.1064	-80771.04688	0.20145
RXRB_2.B99990071.pdb	4174.8799	-80746.60938	0.20336
RXRB_2.B99990020.pdb	4977.9355	-80712.79688	0.206
RXRB_2.B99990038.pdb	3876.8843	-80695.33594	0.20737
RXRB_2.B99990099.pdb	3676.7327	-80677.86719	0.20873
RXRB_2.B99990079.pdb	4430.8799	-80657.77344	0.2103
RXRB_2.B99990028.pdb	4064.2019	-80635.76562	0.21202
RXRB_2.B99990090.pdb	3892.6807	-80616.35938	0.21354
RXRB_2.B99990044.pdb	3885.2671	-80614.03125	0.21372
RXRB_2.B99990021.pdb	4127.9214	-80608.89844	0.21412
RXRB_2.B99990014.pdb	4048.1672	-80587.40625	0.2158
RXRB_2.B99990055.pdb	4164.0967	-80567.74219	0.21734
RXRB_2.B99990002.pdb	3994.6978	-80562.375	0.21776
RXRB_2.B99990081.pdb	4096.4932	-80561.52344	0.21783
RXRB_2.B99990036.pdb	3932.9705	-80561.05469	0.21786
RXRB_2.B99990074.pdb	4111.4722	-80553.67188	0.21844
RXRB_2.B99990042.pdb	3938.9148	-80549.23438	0.21879
RXRB_2.B99990049.pdb	4107.3242	-80538.90625	0.2196
