name	molpdf	DOPE score	Normalized DOPE score
UPP2_1.B99990004.pdb	2931.5801	-78724.21875	-1.35366
UPP2_1.B99990057.pdb	2982.9788	-78571.84375	-1.33582
UPP2_1.B99990025.pdb	2995.7334	-78549.82031	-1.33324
UPP2_1.B99990100.pdb	2994.7705	-78477.50781	-1.32478
UPP2_1.B99990011.pdb	3007.8369	-78422.03125	-1.31829
UPP2_1.B99990003.pdb	3006.8354	-78416.44531	-1.31763
UPP2_1.B99990050.pdb	2981.8582	-78414.48438	-1.3174
UPP2_1.B99990092.pdb	3224.3833	-78399.78125	-1.31568
UPP2_1.B99990030.pdb	3073.3792	-78392.28906	-1.3148
UPP2_1.B99990086.pdb	2984.2029	-78386.73438	-1.31415
UPP2_1.B99990084.pdb	3022.5068	-78373.29688	-1.31258
UPP2_1.B99990062.pdb	3413.3064	-78350.50781	-1.30991
UPP2_1.B99990074.pdb	3168.269	-78341.14844	-1.30882
UPP2_1.B99990078.pdb	3022.2556	-78310.11719	-1.30518
UPP2_1.B99990012.pdb	2941.0181	-78302.57812	-1.3043
UPP2_1.B99990056.pdb	2990.9724	-78299.65625	-1.30396
UPP2_1.B99990065.pdb	3187.1311	-78276.69531	-1.30127
UPP2_1.B99990013.pdb	3199.6719	-78269.96094	-1.30048
UPP2_1.B99990098.pdb	3010.0593	-78268.45312	-1.30031
UPP2_1.B99990053.pdb	2998.23	-78250.0	-1.29815
UPP2_1.B99990041.pdb	3054.9431	-78233.85156	-1.29626
UPP2_1.B99990046.pdb	3071.0273	-78218.80469	-1.2945
UPP2_1.B99990035.pdb	3147.8826	-78216.77344	-1.29426
UPP2_1.B99990055.pdb	2990.8376	-78210.72656	-1.29355
UPP2_1.B99990080.pdb	3016.9055	-78183.51562	-1.29036
UPP2_1.B99990052.pdb	3210.0522	-78170.64062	-1.28886
UPP2_1.B99990060.pdb	3236.783	-78170.01562	-1.28878
UPP2_1.B99990038.pdb	3339.6453	-78167.65625	-1.28851
UPP2_1.B99990027.pdb	3197.134	-78158.82031	-1.28747
UPP2_1.B99990064.pdb	3144.4294	-78152.78906	-1.28677
UPP2_1.B99990067.pdb	3001.0554	-78141.92188	-1.2855
UPP2_1.B99990043.pdb	3228.0793	-78132.14844	-1.28435
UPP2_1.B99990005.pdb	2994.6619	-78131.76562	-1.28431
UPP2_1.B99990039.pdb	3065.1057	-78112.44531	-1.28205
UPP2_1.B99990061.pdb	3166.6907	-78091.50781	-1.27959
UPP2_1.B99990072.pdb	3321.2126	-78067.4375	-1.27678
UPP2_1.B99990047.pdb	3245.252	-78066.39062	-1.27665
