name	molpdf	DOPE score	Normalized DOPE score
RXRB_1.B99990048.pdb	7454.7124	-75591.99219	0.32268
RXRB_1.B99990063.pdb	7277.3882	-75424.63281	0.33688
RXRB_1.B99990080.pdb	7274.0586	-75416.28125	0.33758
RXRB_1.B99990027.pdb	7192.9492	-75256.21094	0.35116
RXRB_1.B99990086.pdb	7231.5576	-75224.14844	0.35388
RXRB_1.B99990032.pdb	7225.4902	-75196.48438	0.35623
RXRB_1.B99990030.pdb	7199.9038	-75150.94531	0.36009
RXRB_1.B99990090.pdb	7334.166	-75138.60156	0.36114
RXRB_1.B99990056.pdb	7292.5234	-75075.36719	0.3665
RXRB_1.B99990057.pdb	7229.6631	-75028.64062	0.37046
RXRB_1.B99990002.pdb	7254.7661	-75016.49219	0.37149
RXRB_1.B99990097.pdb	7216.8765	-74982.32031	0.37439
RXRB_1.B99990008.pdb	7241.7822	-74959.42969	0.37633
RXRB_1.B99990085.pdb	7323.3745	-74914.04688	0.38018
RXRB_1.B99990017.pdb	7281.5112	-74900.82031	0.3813
RXRB_1.B99990073.pdb	7245.0962	-74899.85156	0.38139
RXRB_1.B99990016.pdb	7309.8218	-74896.10938	0.3817
RXRB_1.B99990072.pdb	7463.291	-74852.29688	0.38542
RXRB_1.B99990035.pdb	7275.4224	-74820.40625	0.38812
RXRB_1.B99990026.pdb	7260.4189	-74775.46875	0.39194
RXRB_1.B99990096.pdb	7175.3164	-74773.78125	0.39208
RXRB_1.B99990001.pdb	7591.9004	-74757.10156	0.39349
RXRB_1.B99990038.pdb	7154.0635	-74756.76562	0.39352
RXRB_1.B99990067.pdb	7471.1855	-74744.97656	0.39452
RXRB_1.B99990021.pdb	7443.8804	-74702.64062	0.39811
RXRB_1.B99990040.pdb	7509.1528	-74700.51562	0.39829
RXRB_1.B99990054.pdb	7194.8101	-74700.07812	0.39833
RXRB_1.B99990050.pdb	7262.8926	-74690.21875	0.39917
RXRB_1.B99990088.pdb	7320.7329	-74676.63281	0.40032
RXRB_1.B99990034.pdb	7221.7178	-74662.35938	0.40153
RXRB_1.B99990049.pdb	7211.8486	-74638.8125	0.40353
RXRB_1.B99990019.pdb	8227.9238	-74633.03906	0.40402
RXRB_1.B99990015.pdb	7772.3799	-74630.0625	0.40427
RXRB_1.B99990025.pdb	7363.5605	-74618.64844	0.40524
RXRB_1.B99990060.pdb	7429.8823	-74616.70312	0.4054
RXRB_1.B99990036.pdb	8245.1768	-74603.94531	0.40648
RXRB_1.B99990014.pdb	7202.7256	-74594.34375	0.4073
RXRB_1.B99990098.pdb	7318.5967	-74583.15625	0.40825
RXRB_1.B99990055.pdb	7268.002	-74578.39062	0.40865
RXRB_1.B99990068.pdb	7442.6167	-74573.80469	0.40904
RXRB_1.B99990062.pdb	7397.0708	-74560.27344	0.41019
RXRB_1.B99990065.pdb	7268.3955	-74518.53125	0.41373
RXRB_1.B99990003.pdb	7992.7593	-74514.10938	0.4141
RXRB_1.B99990087.pdb	7436.8325	-74508.47656	0.41458
RXRB_1.B99990022.pdb	7699.6123	-74486.71094	0.41643
RXRB_1.B99990006.pdb	7425.835	-74473.17188	0.41758
RXRB_1.B99990024.pdb	8009.5366	-74464.83594	0.41828
RXRB_1.B99990031.pdb	7512.543	-74449.55469	0.41958
RXRB_1.B99990094.pdb	7629.7437	-74443.53906	0.42009
RXRB_1.B99990093.pdb	7684.3882	-74442.11719	0.42021
RXRB_1.B99990077.pdb	7876.5811	-74392.6875	0.4244
RXRB_1.B99990089.pdb	7560.8926	-74381.19531	0.42538
RXRB_1.B99990029.pdb	7927.3252	-74379.54688	0.42552
RXRB_1.B99990044.pdb	7779.8267	-74362.42969	0.42697
RXRB_1.B99990053.pdb	7334.9053	-74356.88281	0.42744
RXRB_1.B99990051.pdb	7298.9619	-74329.89062	0.42973
RXRB_1.B99990011.pdb	7553.6792	-74320.88281	0.43049
RXRB_1.B99990010.pdb	7694.7139	-74319.6875	0.43059
RXRB_1.B99990071.pdb	7405.4438	-74303.25781	0.43199
RXRB_1.B99990081.pdb	7995.7749	-74283.13281	0.43369
RXRB_1.B99990069.pdb	7735.7021	-74268.375	0.43495
RXRB_1.B99990059.pdb	7607.6626	-74266.21094	0.43513
RXRB_1.B99990099.pdb	7975.4253	-74249.52344	0.43654
RXRB_1.B99990045.pdb	7373.9478	-74239.35156	0.43741
RXRB_1.B99990042.pdb	8071.1953	-74230.45312	0.43816
RXRB_1.B99990075.pdb	7603.0317	-74204.53906	0.44036
RXRB_1.B99990082.pdb	7543.9907	-74201.53125	0.44061
RXRB_1.B99990037.pdb	7362.6138	-74172.78125	0.44305
RXRB_1.B99990007.pdb	7480.6289	-74168.9375	0.44338
