name	molpdf	DOPE score	Normalized DOPE score
BCL2L1_3.B99990009.pdb	1924.894	-15945.10742	-0.38859
BCL2L1_3.B99990071.pdb	1882.6777	-15863.44824	-0.35981
BCL2L1_3.B99990068.pdb	1916.4261	-15815.47754	-0.34291
BCL2L1_3.B99990055.pdb	1832.873	-15799.79395	-0.33739
BCL2L1_3.B99990097.pdb	1963.6259	-15756.95508	-0.32229
BCL2L1_3.B99990084.pdb	1918.0765	-15741.93945	-0.317
BCL2L1_3.B99990069.pdb	1904.0096	-15702.00684	-0.30293
BCL2L1_3.B99990056.pdb	1845.1771	-15675.70898	-0.29367
BCL2L1_3.B99990007.pdb	1977.4581	-15672.02148	-0.29237
BCL2L1_3.B99990050.pdb	1909.2529	-15662.89355	-0.28915
BCL2L1_3.B99990010.pdb	1904.108	-15657.12402	-0.28712
BCL2L1_3.B99990026.pdb	1921.9132	-15651.01465	-0.28496
BCL2L1_3.B99990062.pdb	1924.8093	-15642.72363	-0.28204
BCL2L1_3.B99990066.pdb	1895.3252	-15636.35547	-0.2798
BCL2L1_3.B99990032.pdb	1894.6758	-15630.75391	-0.27783
BCL2L1_3.B99990096.pdb	1897.0862	-15627.7002	-0.27675
BCL2L1_3.B99990005.pdb	1920.5551	-15627.51953	-0.27669
BCL2L1_3.B99990038.pdb	1912.12	-15626.00879	-0.27615
BCL2L1_3.B99990087.pdb	1867.1146	-15624.09277	-0.27548
BCL2L1_3.B99990015.pdb	1880.2828	-15620.77441	-0.27431
BCL2L1_3.B99990023.pdb	1935.8328	-15569.85059	-0.25637
BCL2L1_3.B99990025.pdb	2010.7107	-15568.83105	-0.25601
BCL2L1_3.B99990085.pdb	1924.0343	-15568.35352	-0.25584
BCL2L1_3.B99990043.pdb	1872.1302	-15563.00586	-0.25395
BCL2L1_3.B99990075.pdb	1985.7338	-15544.47754	-0.24743
BCL2L1_3.B99990065.pdb	2081.6824	-15536.2998	-0.24455
BCL2L1_3.B99990021.pdb	1836.1517	-15531.80859	-0.24296
BCL2L1_3.B99990006.pdb	2434.0203	-15531.22852	-0.24276
BCL2L1_3.B99990083.pdb	1888.1095	-15520.5332	-0.23899
BCL2L1_3.B99990094.pdb	1932.7784	-15517.84473	-0.23804
BCL2L1_3.B99990099.pdb	1968.2048	-15516.71973	-0.23765
BCL2L1_3.B99990093.pdb	1898.0481	-15511.66504	-0.23587
BCL2L1_3.B99990047.pdb	1982.5299	-15508.51172	-0.23475
